Id,DatasetName,Target,Pipeline,EvaluationMetric,Time,Size,Website
1,10,target,"AR_encoding:onehot,AR_imputation:none,AR_scaling:none,AR_outlier_removal:iqr,AR_feature_selection:variance_threshold,AR_dimensionality_reduction:pca,RF",0.9047619047619048,0.0,142*19,acorec-retrained
2,10,target,"AR_imputation:knn,AR_dimensionality_reduction:pca,AR_scaling:none,AR_encoding:onehot,AR_feature_selection:k_best,AR_outlier_removal:lof,RF",0.8571428571428572,0.0,142*19,acorec-retrained
3,10,target,"AR_scaling:none,AR_imputation:knn,AR_encoding:onehot,AR_outlier_removal:zscore,AR_feature_selection:variance_threshold,AR_dimensionality_reduction:svd,RF",0.9047619047619048,0.0,142*19,acorec-retrained
4,10,target,"AR_dimensionality_reduction:pca,AR_scaling:minmax,AR_outlier_removal:zscore,AR_encoding:onehot,AR_feature_selection:k_best,AR_imputation:mean,RF",0.8214285714285715,0.0,142*19,acorec-retrained
5,10,target,"AR_encoding:onehot,AR_dimensionality_reduction:pca,AR_scaling:none,AR_outlier_removal:isolation_forest,AR_imputation:constant,AR_feature_selection:variance_threshold,RF",0.9047619047619048,0.0,142*19,acorec-retrained
6,10,target,"AR_imputation:median,AR_encoding:onehot,AR_outlier_removal:zscore,AR_scaling:maxabs,AR_feature_selection:none,AR_dimensionality_reduction:pca,RF",0.8690476190476191,0.0,142*19,acorec-retrained
7,10,target,"AR_outlier_removal:zscore,AR_scaling:minmax,AR_imputation:none,AR_dimensionality_reduction:none,AR_feature_selection:mutual_info,AR_encoding:onehot,RF",0.8333333333333334,0.0,142*19,acorec-retrained
8,10,target,"AR_encoding:onehot,AR_scaling:robust,AR_feature_selection:none,AR_dimensionality_reduction:none,AR_imputation:none,AR_outlier_removal:none,RF",0.9404761904761904,0.0,142*19,acorec-retrained
9,10,target,"AR_imputation:none,AR_outlier_removal:zscore,AR_scaling:standard,AR_encoding:onehot,AR_feature_selection:k_best,AR_dimensionality_reduction:pca,RF",0.8690476190476191,0.0,142*19,acorec-retrained
10,10,target,"AR_scaling:maxabs,AR_imputation:median,AR_feature_selection:k_best,AR_encoding:onehot,AR_dimensionality_reduction:pca,AR_outlier_removal:lof,RF",0.8214285714285715,0.0,142*19,acorec-retrained
11,1000,target,"AR_encoding:onehot,AR_imputation:knn,AR_outlier_removal:zscore,AR_feature_selection:mutual_info,AR_dimensionality_reduction:svd,AR_scaling:standard,RF",0.9433333333333334,0.0,3772*30,acorec-retrained
12,1000,target,"AR_encoding:onehot,AR_imputation:median,AR_feature_selection:none,AR_outlier_removal:zscore,AR_dimensionality_reduction:svd,AR_scaling:robust,RF",0.9722222222222224,0.0,3772*30,acorec-retrained
13,1000,target,"AR_outlier_removal:zscore,AR_dimensionality_reduction:svd,AR_imputation:mean,AR_feature_selection:variance_threshold,AR_scaling:none,AR_encoding:onehot,RF",0.9688888888888888,0.0,3772*30,acorec-retrained
14,1000,target,"AR_scaling:maxabs,AR_imputation:knn,AR_feature_selection:k_best,AR_outlier_removal:isolation_forest,AR_encoding:onehot,AR_dimensionality_reduction:svd,RF",0.9166666666666666,0.0,3772*30,acorec-retrained
15,1000,target,"AR_imputation:mean,AR_outlier_removal:none,AR_feature_selection:k_best,AR_dimensionality_reduction:pca,AR_scaling:standard,AR_encoding:onehot,RF",0.96,0.0,3772*30,acorec-retrained
16,1000,target,"AR_feature_selection:variance_threshold,AR_encoding:onehot,AR_scaling:maxabs,AR_imputation:mean,AR_dimensionality_reduction:svd,AR_outlier_removal:iqr,RF",0.9166666666666666,0.0,3772*30,acorec-retrained
17,1000,target,"AR_dimensionality_reduction:svd,AR_imputation:mean,AR_scaling:none,AR_outlier_removal:lof,AR_encoding:onehot,AR_feature_selection:none,RF",0.9755555555555556,0.0,3772*30,acorec-retrained
18,1000,target,"AR_imputation:constant,AR_scaling:none,AR_encoding:onehot,AR_dimensionality_reduction:none,AR_outlier_removal:lof,AR_feature_selection:variance_threshold,RF",0.9666666666666668,0.0,3772*30,acorec-retrained
19,1000,target,"AR_encoding:onehot,AR_imputation:mean,AR_dimensionality_reduction:svd,AR_feature_selection:k_best,AR_scaling:none,AR_outlier_removal:lof,RF",0.9733333333333332,0.0,3772*30,acorec-retrained
20,1000,target,"AR_encoding:onehot,AR_dimensionality_reduction:pca,AR_imputation:median,AR_outlier_removal:isolation_forest,AR_feature_selection:k_best,AR_scaling:maxabs,RF",0.9166666666666666,0.0,3772*30,acorec-retrained
21,1002,target,"AR_encoding:onehot,AR_scaling:none,AR_feature_selection:none,AR_outlier_removal:iqr,AR_dimensionality_reduction:pca,AR_imputation:none,RF",0.8866666666666666,0.0,5000*56,acorec-retrained
22,1002,target,"AR_outlier_removal:zscore,AR_dimensionality_reduction:pca,AR_encoding:onehot,AR_feature_selection:mutual_info,AR_imputation:constant,AR_scaling:minmax,RF",0.8966666666666666,0.0,5000*56,acorec-retrained
23,1002,target,"AR_scaling:minmax,AR_outlier_removal:iqr,AR_dimensionality_reduction:svd,AR_encoding:onehot,AR_imputation:most_frequent,AR_feature_selection:variance_threshold,RF",0.8977777777777778,0.0,5000*56,acorec-retrained
24,1002,target,"AR_dimensionality_reduction:svd,AR_scaling:none,AR_feature_selection:variance_threshold,AR_encoding:onehot,AR_imputation:most_frequent,AR_outlier_removal:zscore,RF",0.8922222222222222,0.0,5000*56,acorec-retrained
25,1002,target,"AR_outlier_removal:none,AR_dimensionality_reduction:svd,AR_scaling:none,AR_feature_selection:none,AR_imputation:median,AR_encoding:onehot,RF",0.8933333333333334,0.0,5000*56,acorec-retrained
26,1002,target,"AR_feature_selection:none,AR_imputation:none,AR_outlier_removal:isolation_forest,AR_encoding:onehot,AR_dimensionality_reduction:none,AR_scaling:standard,RF",0.9011111111111112,0.0,5000*56,acorec-retrained
27,1002,target,"AR_dimensionality_reduction:pca,AR_imputation:knn,AR_scaling:maxabs,AR_encoding:onehot,AR_outlier_removal:iqr,AR_feature_selection:none,RF",0.9,0.0,5000*56,acorec-retrained
28,1002,target,"AR_dimensionality_reduction:svd,AR_imputation:knn,AR_feature_selection:mutual_info,AR_encoding:onehot,AR_scaling:none,AR_outlier_removal:zscore,RF",0.8944444444444445,0.0,5000*56,acorec-retrained
29,1002,target,"AR_scaling:minmax,AR_feature_selection:variance_threshold,AR_encoding:onehot,AR_outlier_removal:lof,AR_imputation:constant,AR_dimensionality_reduction:svd,RF",0.898888888888889,0.0,5000*56,acorec-retrained
30,1002,target,"AR_imputation:constant,AR_scaling:maxabs,AR_dimensionality_reduction:svd,AR_feature_selection:k_best,AR_encoding:onehot,AR_outlier_removal:none,RF",0.8966666666666666,0.0,5000*56,acorec-retrained
31,1003,target,"AR_dimensionality_reduction:pca,AR_encoding:onehot,AR_feature_selection:k_best,AR_outlier_removal:iqr,AR_imputation:most_frequent,AR_scaling:standard,RF",0.8855721393034827,0.0,339*18,acorec-retrained
32,1003,target,"AR_dimensionality_reduction:pca,AR_scaling:none,AR_imputation:knn,AR_outlier_removal:isolation_forest,AR_encoding:onehot,AR_feature_selection:mutual_info,RF",0.9203980099502488,0.0,339*18,acorec-retrained
33,1003,target,"AR_imputation:median,AR_scaling:robust,AR_feature_selection:mutual_info,AR_dimensionality_reduction:none,AR_encoding:onehot,AR_outlier_removal:isolation_forest,RF",0.9203980099502488,0.0,339*18,acorec-retrained
34,1003,target,"AR_scaling:maxabs,AR_encoding:onehot,AR_dimensionality_reduction:svd,AR_feature_selection:k_best,AR_imputation:mean,AR_outlier_removal:zscore,RF",0.8855721393034827,0.0,339*18,acorec-retrained
35,1003,target,"AR_outlier_removal:iqr,AR_imputation:none,AR_dimensionality_reduction:svd,AR_scaling:minmax,AR_encoding:onehot,AR_feature_selection:variance_threshold,RF",0.900497512437811,0.0,339*18,acorec-retrained
36,1003,target,"AR_imputation:most_frequent,AR_feature_selection:k_best,AR_dimensionality_reduction:pca,AR_encoding:onehot,AR_outlier_removal:iqr,AR_scaling:robust,RF",0.8855721393034827,0.0,339*18,acorec-retrained
37,1003,target,"AR_dimensionality_reduction:svd,AR_scaling:standard,AR_imputation:constant,AR_encoding:onehot,AR_outlier_removal:iqr,AR_feature_selection:none,RF",0.8955223880597014,0.0,339*18,acorec-retrained
38,1003,target,"AR_encoding:onehot,AR_scaling:minmax,AR_feature_selection:variance_threshold,AR_imputation:none,AR_dimensionality_reduction:pca,AR_outlier_removal:zscore,RF",0.900497512437811,0.0,339*18,acorec-retrained
39,1003,target,"AR_dimensionality_reduction:svd,AR_imputation:mean,AR_feature_selection:mutual_info,AR_scaling:none,AR_encoding:onehot,AR_outlier_removal:none,RF",0.9203980099502488,0.0,339*18,acorec-retrained
40,1003,target,"AR_encoding:onehot,AR_feature_selection:none,AR_scaling:none,AR_imputation:none,AR_dimensionality_reduction:none,AR_outlier_removal:isolation_forest,RF",0.8955223880597014,0.0,339*18,acorec-retrained
41,1005,target,"AR_encoding:onehot,AR_feature_selection:none,AR_outlier_removal:lof,AR_imputation:most_frequent,AR_scaling:standard,AR_dimensionality_reduction:pca,RF",0.7301587301587301,0.0,214*10,acorec-retrained
42,1005,target,"AR_imputation:none,AR_dimensionality_reduction:svd,AR_encoding:onehot,AR_outlier_removal:lof,AR_scaling:standard,AR_feature_selection:variance_threshold,RF",0.7301587301587301,0.0,214*10,acorec-retrained
43,1005,target,"AR_scaling:minmax,AR_imputation:most_frequent,AR_outlier_removal:isolation_forest,AR_dimensionality_reduction:pca,AR_feature_selection:variance_threshold,AR_encoding:onehot,RF",0.6507936507936508,0.0,214*10,acorec-retrained
44,1005,target,"AR_scaling:standard,AR_encoding:onehot,AR_feature_selection:mutual_info,AR_dimensionality_reduction:pca,AR_imputation:constant,AR_outlier_removal:zscore,RF",0.7301587301587301,0.0,214*10,acorec-retrained
45,1005,target,"AR_imputation:constant,AR_dimensionality_reduction:pca,AR_outlier_removal:none,AR_scaling:robust,AR_encoding:onehot,AR_feature_selection:k_best,RF",0.6984126984126985,0.0,214*10,acorec-retrained
46,1005,target,"AR_scaling:standard,AR_imputation:none,AR_feature_selection:mutual_info,AR_encoding:onehot,AR_dimensionality_reduction:none,AR_outlier_removal:isolation_forest,RF",0.7142857142857143,0.0,214*10,acorec-retrained
47,1005,target,"AR_encoding:onehot,AR_dimensionality_reduction:svd,AR_scaling:minmax,AR_imputation:mean,AR_outlier_removal:iqr,AR_feature_selection:none,RF",0.6904761904761906,0.0,214*10,acorec-retrained
48,1005,target,"AR_scaling:minmax,AR_imputation:none,AR_dimensionality_reduction:pca,AR_encoding:onehot,AR_feature_selection:mutual_info,AR_outlier_removal:zscore,RF",0.6666666666666666,0.0,214*10,acorec-retrained
49,1005,target,"AR_outlier_removal:none,AR_imputation:none,AR_feature_selection:variance_threshold,AR_dimensionality_reduction:pca,AR_scaling:none,AR_encoding:onehot,RF",0.6587301587301587,0.0,214*10,acorec-retrained
50,1005,target,"AR_outlier_removal:zscore,AR_feature_selection:k_best,AR_scaling:none,AR_dimensionality_reduction:svd,AR_encoding:onehot,AR_imputation:mean,RF",0.6984126984126985,0.0,214*10,acorec-retrained
51,1006,target,"AR_encoding:onehot,AR_dimensionality_reduction:svd,AR_outlier_removal:lof,AR_feature_selection:mutual_info,AR_imputation:most_frequent,AR_scaling:standard,RF",0.8045977011494253,0.0,148*19,acorec-retrained
52,1006,target,"AR_dimensionality_reduction:svd,AR_outlier_removal:zscore,AR_imputation:mean,AR_encoding:onehot,AR_scaling:maxabs,AR_feature_selection:k_best,RF",0.8850574712643677,0.0,148*19,acorec-retrained
53,1006,target,"AR_feature_selection:mutual_info,AR_encoding:onehot,AR_outlier_removal:isolation_forest,AR_imputation:constant,AR_scaling:none,AR_dimensionality_reduction:none,RF",0.9080459770114944,0.0,148*19,acorec-retrained
54,1006,target,"AR_scaling:standard,AR_encoding:onehot,AR_dimensionality_reduction:svd,AR_outlier_removal:none,AR_feature_selection:variance_threshold,AR_imputation:most_frequent,RF",0.8850574712643677,0.0,148*19,acorec-retrained
55,1006,target,"AR_feature_selection:k_best,AR_encoding:onehot,AR_outlier_removal:lof,AR_scaling:minmax,AR_imputation:median,AR_dimensionality_reduction:svd,RF",0.8620689655172414,0.0,148*19,acorec-retrained
56,1006,target,"AR_outlier_removal:zscore,AR_encoding:onehot,AR_dimensionality_reduction:pca,AR_imputation:none,AR_feature_selection:mutual_info,AR_scaling:robust,RF",0.8620689655172414,0.0,148*19,acorec-retrained
57,1006,target,"AR_dimensionality_reduction:pca,AR_encoding:onehot,AR_feature_selection:mutual_info,AR_outlier_removal:isolation_forest,AR_scaling:minmax,AR_imputation:knn,RF",0.8735632183908045,0.0,148*19,acorec-retrained
58,1006,target,"AR_encoding:onehot,AR_feature_selection:k_best,AR_scaling:standard,AR_dimensionality_reduction:pca,AR_outlier_removal:iqr,AR_imputation:mean,RF",0.8735632183908045,0.0,148*19,acorec-retrained
59,1006,target,"AR_dimensionality_reduction:none,AR_feature_selection:k_best,AR_outlier_removal:iqr,AR_scaling:standard,AR_encoding:onehot,AR_imputation:median,RF",0.8735632183908045,0.0,148*19,acorec-retrained
60,1006,target,"AR_outlier_removal:iqr,AR_imputation:none,AR_dimensionality_reduction:pca,AR_scaling:standard,AR_feature_selection:none,AR_encoding:onehot,RF",0.8850574712643677,0.0,148*19,acorec-retrained
61,1007,target,"AR_imputation:knn,AR_outlier_removal:iqr,AR_encoding:onehot,AR_feature_selection:variance_threshold,AR_scaling:standard,AR_dimensionality_reduction:pca,RF",0.873015873015873,0.0,107*12,acorec-retrained
62,1007,target,"AR_imputation:median,AR_feature_selection:variance_threshold,AR_scaling:maxabs,AR_encoding:onehot,AR_outlier_removal:isolation_forest,AR_dimensionality_reduction:svd,RF",0.9523809523809524,0.0,107*12,acorec-retrained
63,1007,target,"AR_imputation:mean,AR_encoding:onehot,AR_outlier_removal:zscore,AR_dimensionality_reduction:svd,AR_scaling:maxabs,AR_feature_selection:k_best,RF",0.9047619047619048,0.0,107*12,acorec-retrained
64,1007,target,"AR_scaling:standard,AR_encoding:onehot,AR_dimensionality_reduction:pca,AR_feature_selection:mutual_info,AR_imputation:knn,AR_outlier_removal:isolation_forest,RF",0.8571428571428571,0.0,107*12,acorec-retrained
65,1007,target,"AR_feature_selection:variance_threshold,AR_encoding:onehot,AR_outlier_removal:zscore,AR_scaling:minmax,AR_imputation:knn,AR_dimensionality_reduction:pca,RF",0.9365079365079364,0.0,107*12,acorec-retrained
66,1007,target,"AR_outlier_removal:iqr,AR_feature_selection:k_best,AR_imputation:knn,AR_scaling:none,AR_dimensionality_reduction:pca,AR_encoding:onehot,RF",0.873015873015873,0.0,107*12,acorec-retrained
67,1007,target,"AR_encoding:onehot,AR_imputation:median,AR_feature_selection:none,AR_scaling:minmax,AR_outlier_removal:isolation_forest,AR_dimensionality_reduction:svd,RF",0.9523809523809524,0.0,107*12,acorec-retrained
68,1007,target,"AR_dimensionality_reduction:svd,AR_imputation:constant,AR_scaling:minmax,AR_outlier_removal:lof,AR_encoding:onehot,AR_feature_selection:none,RF",0.9682539682539684,0.0,107*12,acorec-retrained
69,1007,target,"AR_outlier_removal:iqr,AR_dimensionality_reduction:pca,AR_scaling:maxabs,AR_feature_selection:none,AR_imputation:knn,AR_encoding:onehot,RF",0.8888888888888888,0.0,107*12,acorec-retrained
70,1007,target,"AR_imputation:constant,AR_feature_selection:k_best,AR_dimensionality_reduction:svd,AR_outlier_removal:isolation_forest,AR_encoding:onehot,AR_scaling:robust,RF",0.8095238095238096,0.0,107*12,acorec-retrained
71,1009,target,"AR_imputation:mean,AR_encoding:onehot,AR_feature_selection:k_best,AR_dimensionality_reduction:pca,AR_scaling:robust,AR_outlier_removal:none,RF",0.8333333333333334,0.0,63*32,acorec-retrained
72,1009,target,"AR_feature_selection:k_best,AR_scaling:maxabs,AR_imputation:constant,AR_dimensionality_reduction:none,AR_outlier_removal:none,AR_encoding:onehot,RF",0.8055555555555557,0.0,63*32,acorec-retrained
73,1009,target,"AR_imputation:median,AR_encoding:onehot,AR_dimensionality_reduction:pca,AR_feature_selection:mutual_info,AR_outlier_removal:none,AR_scaling:standard,RF",0.7777777777777778,0.0,63*32,acorec-retrained
74,1009,target,"AR_imputation:constant,AR_dimensionality_reduction:pca,AR_encoding:onehot,AR_feature_selection:variance_threshold,AR_scaling:maxabs,AR_outlier_removal:zscore,RF",0.8055555555555555,0.0,63*32,acorec-retrained
75,1009,target,"AR_outlier_removal:none,AR_encoding:onehot,AR_feature_selection:variance_threshold,AR_scaling:maxabs,AR_imputation:none,AR_dimensionality_reduction:pca,RF",0.7777777777777777,0.0,63*32,acorec-retrained
76,1009,target,"AR_feature_selection:mutual_info,AR_dimensionality_reduction:svd,AR_imputation:none,AR_scaling:none,AR_encoding:onehot,AR_outlier_removal:lof,RF",0.7777777777777778,0.0,63*32,acorec-retrained
77,1009,target,"AR_outlier_removal:lof,AR_feature_selection:k_best,AR_encoding:onehot,AR_dimensionality_reduction:svd,AR_scaling:robust,AR_imputation:none,RF",0.6944444444444445,0.0,63*32,acorec-retrained
78,1009,target,"AR_imputation:none,AR_scaling:none,AR_dimensionality_reduction:pca,AR_encoding:onehot,AR_outlier_removal:none,AR_feature_selection:k_best,RF",0.8055555555555555,0.0,63*32,acorec-retrained
79,1009,target,"AR_feature_selection:none,AR_outlier_removal:none,AR_scaling:none,AR_imputation:most_frequent,AR_encoding:onehot,AR_dimensionality_reduction:svd,RF",0.8611111111111112,0.0,63*32,acorec-retrained
80,1009,target,"AR_imputation:knn,AR_dimensionality_reduction:pca,AR_feature_selection:mutual_info,AR_scaling:standard,AR_outlier_removal:none,AR_encoding:onehot,RF",0.7777777777777778,0.0,63*32,acorec-retrained
81,1011,target,"AR_feature_selection:none,AR_outlier_removal:lof,AR_imputation:most_frequent,AR_encoding:none,AR_dimensionality_reduction:svd,AR_scaling:none,RF",0.9601990049751244,0.0,336*8,acorec-retrained
82,1011,target,"AR_imputation:most_frequent,AR_scaling:robust,AR_outlier_removal:lof,AR_encoding:none,AR_feature_selection:k_best,AR_dimensionality_reduction:none,RF",0.9601990049751244,0.0,336*8,acorec-retrained
83,1011,target,"AR_encoding:onehot,AR_imputation:mean,AR_outlier_removal:none,AR_feature_selection:k_best,AR_dimensionality_reduction:svd,AR_scaling:robust,RF",0.9651741293532338,0.0,336*8,acorec-retrained
84,1011,target,"AR_imputation:mean,AR_scaling:minmax,AR_dimensionality_reduction:none,AR_outlier_removal:zscore,AR_encoding:onehot,AR_feature_selection:mutual_info,RF",0.9651741293532338,0.0,336*8,acorec-retrained
85,1011,target,"AR_feature_selection:variance_threshold,AR_encoding:none,AR_dimensionality_reduction:svd,AR_scaling:minmax,AR_imputation:constant,AR_outlier_removal:iqr,RF",0.9601990049751244,0.0,336*8,acorec-retrained
86,1011,target,"AR_scaling:minmax,AR_imputation:mean,AR_encoding:onehot,AR_feature_selection:mutual_info,AR_outlier_removal:zscore,AR_dimensionality_reduction:none,RF",0.9651741293532338,0.0,336*8,acorec-retrained
87,1011,target,"AR_encoding:onehot,AR_imputation:mean,AR_dimensionality_reduction:svd,AR_outlier_removal:isolation_forest,AR_feature_selection:variance_threshold,AR_scaling:maxabs,RF",0.9552238805970148,0.0,336*8,acorec-retrained
88,1011,target,"AR_outlier_removal:iqr,AR_encoding:none,AR_dimensionality_reduction:svd,AR_feature_selection:mutual_info,AR_scaling:none,AR_imputation:most_frequent,RF",0.9502487562189056,0.0,336*8,acorec-retrained
89,1011,target,"AR_dimensionality_reduction:svd,AR_feature_selection:mutual_info,AR_outlier_removal:none,AR_scaling:robust,AR_encoding:onehot,AR_imputation:constant,RF",0.9651741293532338,0.0,336*8,acorec-retrained
90,1011,target,"AR_imputation:mean,AR_encoding:onehot,AR_feature_selection:none,AR_outlier_removal:isolation_forest,AR_dimensionality_reduction:svd,AR_scaling:robust,RF",0.9651741293532338,0.0,336*8,acorec-retrained
91,1012,target,"AR_imputation:most_frequent,AR_scaling:none,AR_feature_selection:variance_threshold,AR_outlier_removal:lof,AR_dimensionality_reduction:svd,AR_encoding:onehot,RF",0.7543859649122807,0.0,194*29,acorec-retrained
92,1012,target,"AR_dimensionality_reduction:pca,AR_encoding:onehot,AR_outlier_removal:isolation_forest,AR_scaling:maxabs,AR_feature_selection:mutual_info,AR_imputation:mean,RF",0.7368421052631579,0.0,194*29,acorec-retrained
93,1012,target,"AR_scaling:maxabs,AR_imputation:median,AR_feature_selection:mutual_info,AR_outlier_removal:none,AR_encoding:onehot,AR_dimensionality_reduction:none,RF",0.7543859649122807,0.0,194*29,acorec-retrained
94,1012,target,"AR_encoding:onehot,AR_outlier_removal:isolation_forest,AR_feature_selection:none,AR_scaling:maxabs,AR_imputation:knn,AR_dimensionality_reduction:svd,RF",0.7807017543859649,0.0,194*29,acorec-retrained
95,1012,target,"AR_encoding:onehot,AR_dimensionality_reduction:none,AR_imputation:median,AR_outlier_removal:iqr,AR_feature_selection:none,AR_scaling:minmax,RF",0.7719298245614036,0.0,194*29,acorec-retrained
96,1012,target,"AR_feature_selection:variance_threshold,AR_dimensionality_reduction:svd,AR_scaling:maxabs,AR_encoding:onehot,AR_outlier_removal:isolation_forest,AR_imputation:median,RF",0.7807017543859649,0.0,194*29,acorec-retrained
97,1012,target,"AR_encoding:onehot,AR_imputation:most_frequent,AR_feature_selection:mutual_info,AR_dimensionality_reduction:pca,AR_outlier_removal:none,AR_scaling:standard,RF",0.7543859649122807,0.0,194*29,acorec-retrained
98,1012,target,"AR_scaling:none,AR_feature_selection:variance_threshold,AR_dimensionality_reduction:pca,AR_outlier_removal:none,AR_encoding:onehot,AR_imputation:constant,RF",0.8245614035087719,0.0,194*29,acorec-retrained
99,1012,target,"AR_outlier_removal:none,AR_dimensionality_reduction:pca,AR_imputation:median,AR_feature_selection:mutual_info,AR_scaling:standard,AR_encoding:onehot,RF",0.7543859649122807,0.0,194*29,acorec-retrained
100,1012,target,"AR_scaling:standard,AR_encoding:onehot,AR_dimensionality_reduction:pca,AR_imputation:constant,AR_outlier_removal:zscore,AR_feature_selection:mutual_info,RF",0.7543859649122807,0.0,194*29,acorec-retrained
101,1015,target,"AR_encoding:onehot,AR_dimensionality_reduction:pca,AR_feature_selection:mutual_info,AR_scaling:none,AR_imputation:median,AR_outlier_removal:lof,RF",0.8571428571428572,0.0,72*4,acorec-retrained
102,1015,target,"AR_encoding:onehot,AR_dimensionality_reduction:pca,AR_feature_selection:k_best,AR_outlier_removal:lof,AR_imputation:knn,AR_scaling:none,RF",0.8571428571428572,0.0,72*4,acorec-retrained
103,1015,target,"AR_feature_selection:variance_threshold,AR_scaling:maxabs,AR_encoding:onehot,AR_dimensionality_reduction:none,AR_outlier_removal:zscore,AR_imputation:most_frequent,RF",0.9285714285714284,0.0,72*4,acorec-retrained
104,1015,target,"AR_outlier_removal:none,AR_feature_selection:mutual_info,AR_imputation:most_frequent,AR_encoding:onehot,AR_dimensionality_reduction:svd,AR_scaling:standard,RF",0.9523809523809524,0.0,72*4,acorec-retrained
105,1015,target,"AR_encoding:onehot,AR_scaling:standard,AR_outlier_removal:zscore,AR_imputation:none,AR_dimensionality_reduction:pca,AR_feature_selection:none,RF",0.9523809523809524,0.0,72*4,acorec-retrained
106,1015,target,"AR_imputation:knn,AR_outlier_removal:iqr,AR_dimensionality_reduction:pca,AR_feature_selection:variance_threshold,AR_scaling:robust,AR_encoding:onehot,RF",0.9523809523809524,0.0,72*4,acorec-retrained
107,1015,target,"AR_outlier_removal:none,AR_dimensionality_reduction:svd,AR_imputation:knn,AR_feature_selection:variance_threshold,AR_scaling:none,AR_encoding:onehot,RF",0.8571428571428572,0.0,72*4,acorec-retrained
108,1015,target,"AR_outlier_removal:zscore,AR_feature_selection:none,AR_encoding:onehot,AR_imputation:mean,AR_dimensionality_reduction:pca,AR_scaling:maxabs,RF",0.9285714285714284,0.0,72*4,acorec-retrained
109,1015,target,"AR_outlier_removal:none,AR_encoding:onehot,AR_scaling:robust,AR_dimensionality_reduction:svd,AR_imputation:mean,AR_feature_selection:none,RF",0.9523809523809524,0.0,72*4,acorec-retrained
110,1015,target,"AR_outlier_removal:none,AR_encoding:onehot,AR_dimensionality_reduction:pca,AR_feature_selection:mutual_info,AR_scaling:robust,AR_imputation:knn,RF",0.9523809523809524,0.0,72*4,acorec-retrained
111,1016,target,"AR_feature_selection:mutual_info,AR_encoding:onehot,AR_imputation:knn,AR_scaling:maxabs,AR_dimensionality_reduction:svd,AR_outlier_removal:zscore,RF",0.9444444444444444,0.0,990*13,acorec-retrained
112,1016,target,"AR_imputation:none,AR_dimensionality_reduction:none,AR_feature_selection:mutual_info,AR_outlier_removal:isolation_forest,AR_encoding:onehot,AR_scaling:none,RF",0.9696969696969696,0.0,990*13,acorec-retrained
113,1016,target,"AR_feature_selection:none,AR_scaling:none,AR_imputation:none,AR_outlier_removal:none,AR_dimensionality_reduction:pca,AR_encoding:onehot,RF",0.9713804713804712,0.0,990*13,acorec-retrained
114,1016,target,"AR_scaling:minmax,AR_imputation:constant,AR_encoding:onehot,AR_feature_selection:none,AR_dimensionality_reduction:pca,AR_outlier_removal:lof,RF",0.9377104377104376,0.0,990*13,acorec-retrained
115,1016,target,"AR_dimensionality_reduction:pca,AR_feature_selection:none,AR_outlier_removal:lof,AR_imputation:median,AR_scaling:none,AR_encoding:onehot,RF",0.9713804713804712,0.0,990*13,acorec-retrained
116,1016,target,"AR_outlier_removal:none,AR_encoding:onehot,AR_scaling:none,AR_dimensionality_reduction:pca,AR_feature_selection:none,AR_imputation:median,RF",0.9713804713804712,0.0,990*13,acorec-retrained
117,1016,target,"AR_encoding:onehot,AR_dimensionality_reduction:svd,AR_imputation:none,AR_feature_selection:none,AR_outlier_removal:lof,AR_scaling:minmax,RF",0.9377104377104376,0.0,990*13,acorec-retrained
118,1016,target,"AR_encoding:onehot,AR_imputation:constant,AR_scaling:maxabs,AR_dimensionality_reduction:none,AR_feature_selection:mutual_info,AR_outlier_removal:none,RF",0.9511784511784512,0.0,990*13,acorec-retrained
119,1016,target,"AR_dimensionality_reduction:none,AR_scaling:minmax,AR_feature_selection:variance_threshold,AR_outlier_removal:none,AR_imputation:none,AR_encoding:onehot,RF",0.9377104377104376,0.0,990*13,acorec-retrained
120,1016,target,"AR_outlier_removal:zscore,AR_encoding:onehot,AR_dimensionality_reduction:svd,AR_scaling:standard,AR_imputation:constant,AR_feature_selection:k_best,RF",0.9646464646464644,0.0,990*13,acorec-retrained
121,1017,target,"AR_scaling:robust,AR_imputation:mean,AR_encoding:onehot,AR_feature_selection:variance_threshold,AR_dimensionality_reduction:svd,AR_outlier_removal:isolation_forest,RF",0.7037037037037037,0.0,452*280,acorec-retrained
122,1017,target,"AR_encoding:none,AR_feature_selection:none,AR_dimensionality_reduction:none,AR_scaling:minmax,AR_imputation:median,AR_outlier_removal:lof,RF",0.7407407407407408,0.0,452*280,acorec-retrained
123,1017,target,"AR_outlier_removal:zscore,AR_scaling:none,AR_dimensionality_reduction:svd,AR_imputation:median,AR_encoding:onehot,AR_feature_selection:variance_threshold,RF",0.6999999999999998,0.0,452*280,acorec-retrained
124,1017,target,"AR_dimensionality_reduction:svd,AR_scaling:standard,AR_encoding:onehot,AR_feature_selection:none,AR_imputation:knn,AR_outlier_removal:none,RF",0.7925925925925926,0.0,452*280,acorec-retrained
125,1017,target,"AR_feature_selection:none,AR_imputation:most_frequent,AR_encoding:onehot,AR_scaling:none,AR_dimensionality_reduction:svd,AR_outlier_removal:zscore,RF",0.6962962962962963,0.0,452*280,acorec-retrained
126,1017,target,"AR_encoding:none,AR_imputation:constant,AR_feature_selection:k_best,AR_dimensionality_reduction:svd,AR_scaling:standard,AR_outlier_removal:none,RF",0.7703703703703705,0.0,452*280,acorec-retrained
