,D_895,D_896,D_897,D_898,D_899,D_900,D_901,D_902,D_903,D_904,D_905,D_906,D_907,D_908,D_909,D_910,D_911,D_912,D_913,D_914,D_915,D_916,D_917,D_918,D_919,D_920,D_921,D_922,D_923
autodp_ofat_encoding_catboost,,0.58,0.9742489270386266,0.8181818181818182,0.7894736842105263,0.575,0.835,0.7,0.65,0.795,1.0,0.5125,0.6,0.575,0.5375,0.705,0.56,0.73,0.62,0.8379052369077307,0.6031746031746031,0.65,0.69,0.52,1.0,0.68,1.0,0.6,0.98
autodp_ofat_normalization_zscore,,0.58,0.9785407725321889,0.9090909090909091,0.8421052631578947,0.575,0.835,0.6,0.65,0.795,1.0,0.4625,0.6,0.5375,0.5375,0.705,0.54,0.73,0.62,0.8478802992518704,0.5238095238095238,0.65,0.695,0.52,1.0,0.68,1.0,0.6,0.988
autodp_ofat_normalization_minmax,,0.6,0.9527896995708155,0.9090909090909091,0.8947368421052632,0.5875,0.835,0.5666666666666667,0.67,0.795,0.875,0.4625,0.575,0.55,0.5,0.72,0.58,0.745,0.715,0.827930174563591,0.5555555555555556,0.7,0.68,0.56,1.0,0.7,0.8518518518518519,0.6,0.985
autodp_ofat_normalization_decimal_scale,,0.63,0.9356223175965666,0.6363636363636364,0.7894736842105263,0.5875,0.833,0.5666666666666667,0.695,0.785,0.75,0.5125,0.5875,0.5125,0.525,0.725,0.48,0.71,0.71,0.7581047381546134,0.5396825396825397,0.55,0.67,0.64,0.5,0.63,0.6666666666666666,0.55,0.984
autodp_ofat_feature_selection_missing_ratio,,0.58,0.9742489270386266,0.8181818181818182,0.8421052631578947,0.575,0.835,0.6,0.65,0.795,1.0,0.5125,0.6,0.575,0.5375,0.705,0.56,0.73,0.62,0.8379052369077307,0.5238095238095238,0.65,0.69,0.52,1.0,0.68,1.0,0.6,0.988
autodp_ofat_feature_selection_wrapper,,0.6,0.9742489270386266,0.8181818181818182,0.7894736842105263,0.5625,0.832,0.6333333333333333,0.64,0.795,1.0,0.5,0.6125,0.5375,0.5125,0.725,0.6,0.725,0.635,0.8379052369077307,0.5555555555555556,0.75,0.675,0.6,1.0,0.71,0.9629629629629629,0.55,0.988
autodp_ofat_feature_selection_collinear,,0.58,0.9742489270386266,0.8181818181818182,0.8421052631578947,0.575,0.835,0.6,0.65,0.795,1.0,0.5125,0.6,0.575,0.5375,0.705,0.56,0.73,0.62,0.8379052369077307,0.5238095238095238,0.65,0.69,0.52,1.0,0.68,1.0,0.6,0.988
autodp_ofat_feature_selection_tree_based,,0.61,0.9828326180257511,0.8181818181818182,0.8421052631578947,0.5875,0.832,0.6333333333333333,0.645,0.8,1.0,0.5,0.575,0.55,0.5375,0.74,0.6,0.73,0.64,0.8379052369077307,0.5714285714285714,0.65,0.675,0.54,1.0,0.75,0.8888888888888888,0.55,0.988
autodp_ofat_duplicate_removal_exact,1.0,0.58,0.9742489270386266,0.8181818181818182,0.8421052631578947,0.575,0.835,0.6,0.65,0.795,1.0,0.5125,0.6,0.575,0.5375,0.705,0.56,0.73,0.62,0.7980049875311721,0.5238095238095238,0.65,0.69,0.52,1.0,0.68,1.0,0.6,0.988
autodp_ofat_duplicate_removal_approximate,1.0,0.58,0.9742489270386266,0.8181818181818182,0.8421052631578947,0.575,0.835,0.6,0.65,0.795,1.0,0.5125,0.6,0.575,0.5375,0.705,0.56,0.73,0.62,0.7980049875311721,0.5238095238095238,0.65,0.69,0.52,1.0,0.68,1.0,0.6,0.989
autodp_ofat_outlier_removal_zscore,1.0,0.6,0.9699570815450643,0.8181818181818182,0.8421052631578947,0.6,0.835,0.6,0.65,0.795,1.0,0.5,0.5,0.5375,0.5125,0.705,0.56,0.735,0.63,0.8379052369077307,0.5396825396825397,0.65,0.69,0.56,1.0,0.67,1.0,0.6,0.988
autodp_ofat_outlier_removal_iqr,1.0,0.64,0.9699570815450643,0.7272727272727273,0.8421052631578947,0.5,0.835,0.6666666666666666,0.64,0.795,1.0,0.425,0.45,0.55,0.4875,0.705,0.56,0.74,0.63,0.8379052369077307,0.5873015873015873,0.7,0.69,0.56,1.0,0.69,1.0,0.6,0.988
autodp_ofat_outlier_removal_lof,1.0,0.58,0.9742489270386266,0.8181818181818182,0.8421052631578947,0.55,0.835,0.6,0.65,0.795,1.0,0.4625,0.5375,0.575,0.475,0.705,0.56,0.73,0.62,0.8379052369077307,0.5714285714285714,0.65,0.69,0.52,1.0,0.68,1.0,0.6,0.988
autodp_combo_01_basic,1.0,0.65,0.9871244635193133,0.9090909090909091,0.8421052631578947,0.55,0.835,0.6333333333333333,0.64,0.795,1.0,0.425,0.45,0.5125,0.4875,0.705,0.54,0.74,0.63,0.8478802992518704,0.5396825396825397,0.75,0.695,0.56,1.0,0.69,1.0,0.6,0.992
autodp_combo_02_knn_binary,1.0,0.6,0.9656652360515021,0.9090909090909091,0.8947368421052632,0.575,0.835,0.6,0.67,0.795,0.875,0.45,0.5625,0.575,0.4625,0.72,0.58,0.745,0.715,0.8428927680798005,0.5714285714285714,0.7,0.68,0.56,0.875,0.7,0.9629629629629629,0.6,0.981
autodp_combo_03_mice_catboost,1.0,0.62,0.9828326180257511,0.8181818181818182,0.7894736842105263,0.625,0.832,0.5666666666666667,0.66,0.8,1.0,0.475,0.575,0.575,0.4375,0.74,0.6,0.73,0.635,0.8478802992518704,0.5873015873015873,0.65,0.675,0.64,1.0,0.72,0.9629629629629629,0.55,0.992
autodp_combo_04_em_frequency,0.9555555555555556,0.66,0.9227467811158798,0.6363636363636364,0.7894736842105263,0.5875,0.833,0.6666666666666666,0.7,0.795,0.625,0.5125,0.45,0.5125,0.5625,0.745,0.48,0.71,0.725,0.24189526184538654,0.5396825396825397,0.55,0.66,0.68,0.5,0.67,0.6666666666666666,0.55,0.971
autodp_combo_05_random_ordinal,1.0,0.58,0.9785407725321889,0.9090909090909091,0.8421052631578947,0.5375,0.835,0.5333333333333333,0.65,0.795,1.0,0.4375,0.5375,0.5375,0.475,0.705,0.54,0.73,0.62,0.8478802992518704,0.6031746031746031,0.65,0.695,0.52,1.0,0.68,1.0,0.6,0.997
autodp_combo_06_drop_binary,1.0,0.63,0.9785407725321889,0.8181818181818182,0.8421052631578947,0.5875,0.832,0.5666666666666667,0.67,0.805,0.75,0.475,0.575,0.6125,0.425,0.74,0.64,0.72,0.675,0.7356608478802993,0.5396825396825397,0.7,0.675,0.64,0.875,0.74,0.8148148148148148,0.6,0.992
autodp_combo_07_mf_frequency,0.9555555555555556,0.67,0.9227467811158798,0.5454545454545454,0.7894736842105263,0.5875,0.833,0.5666666666666667,0.71,0.785,0.75,0.5125,0.4375,0.5125,0.5625,0.725,0.48,0.735,0.71,0.24189526184538654,0.5396825396825397,0.55,0.67,0.6,0.5,0.65,0.6666666666666666,0.55,0.981
autodp_combo_08_knn_catboost,1.0,0.6,0.9828326180257511,0.9090909090909091,0.8421052631578947,0.5375,0.834,0.5333333333333333,0.64,0.795,1.0,0.4125,0.5625,0.5625,0.475,0.725,0.56,0.725,0.635,0.8478802992518704,0.6031746031746031,0.75,0.675,0.58,1.0,0.71,0.9629629629629629,0.55,0.992
autodp_combo_09_mice_ordinal,1.0,0.6,0.9656652360515021,0.8181818181818182,0.8947368421052632,0.5875,0.835,0.6,0.67,0.795,0.875,0.4625,0.575,0.55,0.5,0.72,0.58,0.745,0.715,0.7356608478802993,0.5714285714285714,0.7,0.68,0.56,0.875,0.7,0.8888888888888888,0.6,0.982
autodp_combo_10_em_binary,0.9555555555555556,0.65,0.9356223175965666,0.7272727272727273,0.7894736842105263,0.5875,0.833,0.6,0.685,0.785,0.75,0.5125,0.5375,0.5125,0.5125,0.725,0.48,0.72,0.715,0.24189526184538654,0.5079365079365079,0.55,0.67,0.64,0.5,0.64,0.6666666666666666,0.55,0.934
autodp_combo_11_random_frequency,1.0,0.65,0.9828326180257511,0.8181818181818182,0.7894736842105263,0.5375,0.832,0.6,0.675,0.8,1.0,0.45,0.4875,0.55,0.45,0.74,0.6,0.74,0.635,0.8478802992518704,0.47619047619047616,0.7,0.675,0.6,1.0,0.73,0.9629629629629629,0.55,0.992
autodp_combo_12_drop_catboost,1.0,0.6,0.9656652360515021,0.8181818181818182,0.8421052631578947,0.575,0.832,0.6,0.665,0.795,0.75,0.4625,0.5875,0.6,0.5,0.735,0.56,0.72,0.705,0.8428927680798005,0.5079365079365079,0.7,0.69,0.6,0.875,0.73,0.8518518518518519,0.6,0.971
autodp_combo_13_mf_binary,0.9555555555555556,0.65,0.9356223175965666,0.7272727272727273,0.7894736842105263,0.5875,0.833,0.6666666666666666,0.685,0.785,0.75,0.5125,0.5375,0.5125,0.5125,0.725,0.48,0.72,0.715,0.24189526184538654,0.5396825396825397,0.55,0.67,0.64,0.5,0.64,0.6666666666666666,0.55,0.891
