,D_40681,D_40682,D_40683,D_40685,D_40686,D_40687,D_40690,D_40691,D_40693,D_40700,D_40701,D_40702,D_40713,D_40714,D_40900,D_40910,D_40923,D_40926,D_40927,D_40966,D_40971,D_40975,D_40978,D_40979,D_41168,D_41169,D_41496,D_41526,D_41671
autodp_00_baseline,,0.9767441860465116,0.7222222222222222,0.966,0.7936507936507936,0.7523364485981309,0.7378640776699029,0.58125,0.841025641025641,0.7215189873417721,0.861,0.822429906542056,0.9841059602649007,0.2857142857142857,0.995,0.981029810298103,0.543,0.254,0.256,0.8842592592592593,0.295,0.9017341040462428,0.9771341463414634,0.9725,0.62,0.275,0.5,0.767,0.565
autodp_ofat_imputation_random,,0.9767441860465116,0.7222222222222222,0.966,0.7936507936507936,0.7523364485981309,0.7378640776699029,0.58125,0.841025641025641,0.7215189873417721,0.861,0.822429906542056,0.9841059602649007,0.2857142857142857,0.995,0.981029810298103,0.543,0.254,0.256,0.8842592592592593,0.295,0.9017341040462428,0.9771341463414634,0.9725,0.62,0.275,0.5,0.766,0.565
autodp_ofat_imputation_drop,,0.9767441860465116,0.7222222222222222,0.966,0.7936507936507936,0.7523364485981309,0.7378640776699029,0.58125,0.841025641025641,0.7215189873417721,0.861,0.822429906542056,0.9841059602649007,0.2857142857142857,0.995,0.981029810298103,0.543,0.254,0.256,0.6481481481481481,0.295,0.9017341040462428,0.9771341463414634,0.9725,0.62,0.275,0.5,0.767,0.565
autodp_ofat_imputation_knn,,0.9767441860465116,0.7222222222222222,0.966,0.7936507936507936,0.7523364485981309,0.7378640776699029,0.58125,0.841025641025641,0.7215189873417721,0.861,0.822429906542056,0.9841059602649007,0.2857142857142857,0.995,0.981029810298103,0.543,0.254,0.256,0.8842592592592593,0.295,0.9017341040462428,0.9771341463414634,0.9725,0.62,0.275,0.5,0.765,0.565
autodp_ofat_imputation_most_frequent,,0.9767441860465116,0.7222222222222222,0.966,0.7936507936507936,0.7523364485981309,0.7378640776699029,0.58125,0.841025641025641,0.7215189873417721,0.861,0.822429906542056,0.9841059602649007,0.2857142857142857,0.995,0.981029810298103,0.543,0.254,0.256,0.9027777777777778,0.295,0.9017341040462428,0.9771341463414634,0.9725,0.62,0.275,0.5,0.764,0.565
autodp_ofat_imputation_em,,0.9767441860465116,0.7222222222222222,0.966,0.7936507936507936,0.7523364485981309,0.7378640776699029,0.58125,0.841025641025641,0.7215189873417721,0.861,0.822429906542056,0.9841059602649007,0.2857142857142857,0.995,0.981029810298103,0.543,0.254,0.256,0.8842592592592593,0.295,0.9017341040462428,0.9771341463414634,0.9725,0.62,0.275,0.5,0.767,0.565
autodp_ofat_imputation_mice,,0.9767441860465116,0.7222222222222222,0.966,0.7936507936507936,0.7523364485981309,0.7378640776699029,0.58125,0.841025641025641,0.7215189873417721,0.861,0.822429906542056,0.9841059602649007,0.2857142857142857,0.995,0.981029810298103,0.543,0.254,0.256,0.8796296296296297,0.295,0.9017341040462428,0.9771341463414634,0.9725,0.62,0.275,0.5,0.762,0.565
autodp_ofat_encoding_ordinal,,0.9767441860465116,0.7222222222222222,0.966,0.746031746031746,0.6542056074766355,0.7378640776699029,0.58125,0.841025641025641,0.7088607594936709,0.862,0.8271028037383178,0.9841059602649007,0.2857142857142857,0.995,0.981029810298103,0.543,0.254,0.256,0.8842592592592593,0.295,0.7658959537572254,0.9771341463414634,0.9725,0.62,0.275,0.5,0.767,0.565
autodp_ofat_encoding_binary,,0.9767441860465116,0.7222222222222222,0.966,0.7936507936507936,0.7476635514018691,0.7378640776699029,0.58125,0.841025641025641,0.7215189873417721,0.862,0.822429906542056,0.9841059602649007,0.2857142857142857,0.995,0.981029810298103,0.543,0.254,0.256,0.8842592592592593,0.295,0.884393063583815,0.9771341463414634,0.9725,0.62,0.275,0.5,0.767,0.565
autodp_ofat_encoding_frequency,,0.9767441860465116,0.7222222222222222,0.966,0.6349206349206349,0.6261682242990654,0.5339805825242718,0.58125,0.6717948717948717,0.7088607594936709,0.861,0.8271028037383178,0.9841059602649007,0.42857142857142855,0.995,0.981029810298103,0.543,0.254,0.256,0.8842592592592593,0.295,0.6994219653179191,0.9771341463414634,0.9725,0.62,0.275,0.5,0.767,0.565
