,D_1468,D_1471,D_1472,D_1473,D_1475,D_1476,D_1477,D_1478,D_1479,D_1480,D_1506,D_1507,D_1508,D_1509,D_1510,D_1511,D_1512,D_1513,D_1514,D_1515,D_1516,D_1517,D_1518,D_1519,D_1520,D_1523,D_1524,D_1525,D_1526
autodp_00_baseline,,0.643,0.38,0.9,0.479,0.968,0.974,0.976,0.9670781893004116,0.7350427350427351,0.8404255319148937,0.981,0.8271604938271605,0.258,0.9385964912280702,0.9204545454545454,0.375,0.4,0.9305555555555556,0.782608695652174,0.6666666666666666,0.4,0.4444444444444444,0.5416666666666666,0.696969696969697,0.8387096774193549,0.8064516129032258,0.926,0.926
autodp_ofat_imputation_random,,0.643,0.38,0.9,0.479,0.968,0.974,0.976,0.9670781893004116,0.7350427350427351,0.8404255319148937,0.981,0.8271604938271605,0.258,0.9385964912280702,0.9204545454545454,0.375,0.4,0.9305555555555556,0.782608695652174,0.6666666666666666,0.4,0.4444444444444444,0.5416666666666666,0.696969696969697,0.8387096774193549,0.8064516129032258,0.926,0.926
autodp_ofat_imputation_drop,,0.643,0.38,0.9,0.479,0.968,0.974,0.976,0.9670781893004116,0.7350427350427351,0.8404255319148937,0.981,0.8271604938271605,0.258,0.9385964912280702,0.9204545454545454,0.375,0.4,0.9305555555555556,0.782608695652174,0.6666666666666666,0.4,0.4444444444444444,0.5416666666666666,0.696969696969697,0.8387096774193549,0.8064516129032258,0.926,0.926
autodp_ofat_imputation_knn,,0.643,0.38,0.9,0.479,0.968,0.974,0.976,0.9670781893004116,0.7350427350427351,0.8404255319148937,0.981,0.8271604938271605,0.258,0.9385964912280702,0.9204545454545454,0.375,0.4,0.9305555555555556,0.782608695652174,0.6666666666666666,0.4,0.4444444444444444,0.5416666666666666,0.696969696969697,0.8387096774193549,0.8064516129032258,0.926,0.926
autodp_ofat_imputation_most_frequent,,0.643,0.38,0.9,0.479,0.968,0.974,0.976,0.9670781893004116,0.7350427350427351,0.8404255319148937,0.981,0.8271604938271605,0.258,0.9385964912280702,0.9204545454545454,0.375,0.4,0.9305555555555556,0.782608695652174,0.6666666666666666,0.4,0.4444444444444444,0.5416666666666666,0.696969696969697,0.8387096774193549,0.8064516129032258,0.926,0.926
autodp_ofat_imputation_em,,0.643,0.38,0.9,0.479,0.968,0.974,0.976,0.9670781893004116,0.7350427350427351,0.8404255319148937,0.981,0.8271604938271605,0.258,0.9385964912280702,0.9204545454545454,0.375,0.4,0.9305555555555556,0.782608695652174,0.6666666666666666,0.4,0.4444444444444444,0.5416666666666666,0.696969696969697,0.8387096774193549,0.8064516129032258,0.926,0.926
autodp_ofat_imputation_mice,,0.643,0.38,0.9,0.479,0.968,0.974,0.976,0.9670781893004116,0.7350427350427351,0.8404255319148937,0.981,0.8271604938271605,0.258,0.9385964912280702,0.9204545454545454,0.375,0.4,0.9305555555555556,0.782608695652174,0.6666666666666666,0.4,0.4444444444444444,0.5416666666666666,0.696969696969697,0.8387096774193549,0.8064516129032258,0.926,0.926
autodp_ofat_encoding_ordinal,,0.643,0.24666666666666667,0.9,0.479,0.968,0.974,0.976,0.9670781893004116,0.7350427350427351,0.851063829787234,0.981,0.8271604938271605,0.258,0.9385964912280702,0.9204545454545454,0.375,0.4,0.9305555555555556,0.782608695652174,0.6666666666666666,0.4,0.4444444444444444,0.5416666666666666,0.696969696969697,0.8387096774193549,0.8064516129032258,0.926,0.926
autodp_ofat_encoding_binary,,0.643,0.29333333333333333,0.9,0.479,0.968,0.974,0.976,0.9670781893004116,0.7435897435897436,0.851063829787234,0.981,0.8271604938271605,0.258,0.9385964912280702,0.9204545454545454,0.375,0.4,0.9305555555555556,0.782608695652174,0.6666666666666666,0.4,0.4444444444444444,0.5416666666666666,0.696969696969697,0.8387096774193549,0.8064516129032258,0.926,0.926
autodp_ofat_encoding_frequency,,0.643,0.17333333333333334,0.9,0.479,0.968,0.974,0.976,0.9670781893004116,0.7350427350427351,0.851063829787234,0.981,0.8271604938271605,0.258,0.9385964912280702,0.9204545454545454,0.375,0.4,0.9305555555555556,0.782608695652174,0.6666666666666666,0.4,0.4444444444444444,0.5416666666666666,0.696969696969697,0.8387096774193549,0.8064516129032258,0.926,0.926
