,D_1405,D_1406,D_1407,D_1408,D_1409,D_1410,D_1413,D_1441,D_1442,D_1443,D_1444,D_1446,D_1447,D_1451,D_1452,D_1453,D_1455,D_1457,D_1458,D_1459,D_1460,D_1461,D_1462,D_1463,D_1464,D_1465,D_1466,D_1467,D_1468
autodp_ofat_encoding_catboost,0.832,0.644,0.58,0.838,0.684,0.651,0.9666666666666667,0.88,0.9019607843137255,0.8947368421052632,0.9043062200956937,0.8166666666666667,0.7727272727272727,0.9148936170212766,0.9530201342281879,0.8842592592592593,0.875,0.69,0.725,0.35,0.572,0.906,0.9963636363636363,0.65,0.7866666666666666,0.2727272727272727,0.7910798122065728,0.9166666666666666,0.9351851851851852
autodp_ofat_normalization_zscore,0.847,0.659,0.589,0.857,0.685,0.662,0.9333333333333333,0.88,0.9607843137254902,0.9022556390977443,0.8995215311004785,0.85,0.8181818181818182,0.9361702127659575,0.9798657718120806,0.8425925925925926,1.0,0.7933333333333333,0.75,0.346,0.571,0.902,0.9854545454545455,0.8,0.7866666666666666,0.22727272727272727,1.0,0.9259259259259259,0.9444444444444444
autodp_ofat_normalization_minmax,0.846,0.66,0.591,0.856,0.686,0.661,0.9,0.88,0.9019607843137255,0.924812030075188,0.8803827751196173,0.8666666666666667,0.8484848484848485,0.9219858156028369,0.9798657718120806,0.8611111111111112,1.0,0.7666666666666667,0.75,0.339,0.571,0.905,0.9636363636363636,0.8,0.7866666666666666,0.3181818181818182,1.0,0.9166666666666666,0.9212962962962963
autodp_ofat_normalization_decimal_scale,0.84,0.657,0.59,0.856,0.686,0.662,0.9333333333333333,0.88,0.9019607843137255,0.9172932330827067,0.8803827751196173,0.8666666666666667,0.8484848484848485,0.9219858156028369,0.9798657718120806,0.8657407407407407,1.0,0.67,0.75,0.31,0.587,0.898,0.8872727272727273,0.8,0.7666666666666667,0.5,0.8661971830985915,0.9166666666666666,0.8425925925925926
autodp_ofat_feature_selection_missing_ratio,0.847,0.659,0.59,0.855,0.685,0.663,0.9666666666666667,0.88,0.9019607843137255,0.8947368421052632,0.9043062200956937,0.8166666666666667,0.7727272727272727,0.9148936170212766,0.9530201342281879,0.8842592592592593,0.9583333333333334,0.69,0.725,0.35,0.572,0.907,0.9963636363636363,0.8,0.7866666666666666,0.2727272727272727,0.7910798122065728,0.9166666666666666,0.9351851851851852
autodp_ofat_feature_selection_wrapper,0.842,0.641,0.59,0.858,0.68,0.642,0.9,0.84,0.8823529411764706,0.8721804511278195,0.8947368421052632,0.85,0.803030303030303,0.9361702127659575,0.9731543624161074,0.8425925925925926,0.9583333333333334,0.38,0.675,0.216,0.586,0.896,0.8872727272727273,0.8,0.7666666666666667,0.2727272727272727,0.9976525821596244,0.9166666666666666,0.8333333333333334
autodp_ofat_feature_selection_collinear,0.847,0.659,0.59,0.855,0.685,0.663,0.9333333333333333,0.84,0.9411764705882353,0.9097744360902256,0.9090909090909091,0.8666666666666667,0.803030303030303,0.950354609929078,0.9798657718120806,0.8657407407407407,0.9583333333333334,0.6766666666666666,0.75,0.35,0.572,0.907,0.9963636363636363,0.8,0.7866666666666666,0.2727272727272727,0.7910798122065728,0.9166666666666666,0.9259259259259259
autodp_ofat_feature_selection_tree_based,0.841,0.647,0.594,0.858,0.689,0.644,0.9666666666666667,0.84,0.9411764705882353,0.9172932330827067,0.9138755980861244,0.8666666666666667,0.8484848484848485,0.9219858156028369,0.9731543624161074,0.8564814814814815,0.9583333333333334,0.16333333333333333,0.625,0.27,0.556,0.905,0.8909090909090909,0.8,0.7666666666666667,0.2727272727272727,0.9953051643192489,0.9166666666666666,0.7916666666666666
autodp_ofat_duplicate_removal_exact,0.847,0.659,0.59,0.855,0.685,0.663,0.9666666666666667,0.88,0.9019607843137255,0.8947368421052632,0.9043062200956937,0.8166666666666667,0.7727272727272727,0.9148936170212766,0.9530201342281879,0.8842592592592593,0.9583333333333334,0.6933333333333334,0.725,0.35,0.573,0.907,0.9927272727272727,0.8,0.76,0.3181818181818182,0.784037558685446,0.9166666666666666,
autodp_ofat_duplicate_removal_approximate,0.847,0.659,0.59,0.855,0.685,0.663,0.9666666666666667,0.88,0.9019607843137255,0.8947368421052632,0.9043062200956937,0.8166666666666667,0.7727272727272727,0.9148936170212766,0.9530201342281879,0.8842592592592593,0.9583333333333334,0.6933333333333334,0.725,0.348,0.517,0.907,0.9890909090909091,0.8,0.76,0.3181818181818182,0.784037558685446,0.9166666666666666,
autodp_ofat_outlier_removal_zscore,0.847,0.659,0.59,0.855,0.685,0.663,0.9666666666666667,0.88,0.8627450980392157,0.9097744360902256,0.9043062200956937,0.85,0.8181818181818182,0.8794326241134752,0.8926174496644296,0.875,0.9583333333333334,0.69,0.725,0.349,0.572,0.898,0.9963636363636363,0.8,0.78,0.2727272727272727,0.6643192488262911,0.9166666666666666,
autodp_ofat_outlier_removal_iqr,0.847,0.659,0.59,0.855,0.685,0.663,0.9666666666666667,0.8,0.8431372549019608,0.7593984962406015,0.84688995215311,0.75,0.7424242424242424,0.8156028368794326,0.8523489932885906,0.8240740740740741,0.9583333333333334,0.69,0.725,0.346,0.572,0.892,0.9818181818181818,0.8,0.7866666666666666,0.2727272727272727,0.7464788732394366,0.9166666666666666,
autodp_ofat_outlier_removal_lof,0.843,0.661,0.591,0.856,0.687,0.659,0.9666666666666667,0.84,0.9019607843137255,0.9097744360902256,0.8899521531100478,0.8,0.7727272727272727,0.9148936170212766,0.9261744966442953,0.8842592592592593,1.0,0.69,0.7,0.357,0.576,0.905,0.9963636363636363,0.8,0.78,0.2727272727272727,0.7816901408450704,0.9166666666666666,
autodp_combo_01_basic,0.822,0.649,0.587,0.835,0.682,0.641,0.9333333333333333,0.88,0.9019607843137255,0.7744360902255639,0.8421052631578947,0.7833333333333333,0.696969696969697,0.851063829787234,0.8456375838926175,0.8240740740740741,1.0,0.7933333333333333,0.75,0.346,0.572,0.883,0.9818181818181818,0.6,0.74,0.22727272727272727,0.9765258215962441,0.9259259259259259,
autodp_combo_02_knn_binary,0.841,0.659,0.587,0.855,0.688,0.659,0.8666666666666667,0.8,0.8823529411764706,0.9022556390977443,0.8755980861244019,0.8833333333333333,0.8181818181818182,0.9219858156028369,0.9664429530201343,0.8518518518518519,1.0,0.7833333333333333,0.65,0.33,0.583,0.905,0.9636363636363636,0.75,0.7866666666666666,0.3181818181818182,1.0,0.9166666666666666,
autodp_combo_03_mice_catboost,0.829,0.644,0.586,0.834,0.627,0.639,0.9333333333333333,0.88,0.9215686274509803,0.9097744360902256,0.9138755980861244,0.85,0.803030303030303,0.8936170212765957,0.9530201342281879,0.8518518518518519,1.0,0.28,0.65,0.254,0.494,0.906,0.8763636363636363,0.7,0.68,0.3181818181818182,0.7300469483568075,0.9166666666666666,
autodp_combo_04_em_frequency,0.82,0.629,0.573,0.823,0.662,0.624,0.9666666666666667,0.84,0.9019607843137255,0.8721804511278195,0.8564593301435407,0.8833333333333333,0.7878787878787878,0.8865248226950354,0.9798657718120806,0.8240740740740741,0.9583333333333334,0.17,0.6,0.244,0.585,0.885,0.8727272727272727,0.65,0.7666666666666667,0.5,0.7253521126760564,0.9166666666666666,
autodp_combo_05_random_ordinal,0.823,0.651,0.56,0.84,0.68,0.642,0.9333333333333333,0.8,0.9607843137254902,0.9022556390977443,0.8899521531100478,0.85,0.8333333333333334,0.9148936170212766,0.9530201342281879,0.8333333333333334,1.0,0.7833333333333333,0.625,0.353,0.519,0.9,0.9818181818181818,0.6,0.78,0.22727272727272727,1.0,0.9259259259259259,
autodp_combo_06_drop_binary,0.824,0.623,0.561,0.833,0.667,0.63,0.9333333333333333,0.84,0.9019607843137255,0.9097744360902256,0.8851674641148325,0.8666666666666667,0.8333333333333334,0.9290780141843972,0.9664429530201343,0.8287037037037037,1.0,0.22666666666666666,0.575,0.26,0.554,0.899,0.8945454545454545,0.75,0.7533333333333333,0.4090909090909091,0.7300469483568075,0.9166666666666666,
autodp_combo_07_mf_frequency,0.814,0.649,0.576,0.829,0.681,0.647,0.9333333333333333,0.76,0.9019607843137255,0.8646616541353384,0.8516746411483254,0.8666666666666667,0.7878787878787878,0.8865248226950354,0.9731543624161074,0.8240740740740741,0.9583333333333334,0.67,0.75,0.303,0.499,0.882,0.8872727272727273,0.65,0.7666666666666667,0.5,0.7276995305164319,0.9166666666666666,
autodp_combo_08_knn_catboost,0.831,0.642,0.577,0.83,0.668,0.633,0.9333333333333333,0.88,0.9411764705882353,0.9097744360902256,0.8947368421052632,0.8666666666666667,0.8181818181818182,0.9148936170212766,0.9463087248322147,0.8657407407407407,1.0,0.056666666666666664,0.525,0.296,0.586,0.904,0.8836363636363637,0.65,0.7866666666666666,0.2727272727272727,1.0,0.9259259259259259,
autodp_combo_09_mice_ordinal,0.823,0.648,0.585,0.834,0.682,0.64,0.8666666666666667,0.88,0.9019607843137255,0.924812030075188,0.8803827751196173,0.8666666666666667,0.8484848484848485,0.9219858156028369,0.9798657718120806,0.8611111111111112,1.0,0.7833333333333333,0.65,0.327,0.572,0.904,0.9636363636363636,0.75,0.7733333333333333,0.3181818181818182,1.0,0.9166666666666666,
autodp_combo_10_em_binary,0.826,0.667,0.575,0.841,0.689,0.67,0.9333333333333333,0.88,0.9215686274509803,0.9172932330827067,0.8660287081339713,0.8833333333333333,0.8333333333333334,0.9219858156028369,0.9798657718120806,0.8472222222222222,0.5833333333333334,0.67,0.75,0.305,0.499,0.876,0.8872727272727273,0.65,0.78,0.5,0.7183098591549296,0.9166666666666666,
autodp_combo_11_random_frequency,0.786,0.599,0.555,0.811,0.639,0.62,0.9333333333333333,0.88,0.9019607843137255,0.8421052631578947,0.861244019138756,0.8333333333333334,0.8333333333333334,0.8936170212765957,0.8456375838926175,0.8194444444444444,1.0,0.16333333333333333,0.65,0.266,0.556,0.873,0.8763636363636363,0.7,0.7666666666666667,0.2727272727272727,0.9976525821596244,0.9166666666666666,
autodp_combo_12_drop_catboost,0.83,0.626,0.57,0.827,0.671,0.637,0.9333333333333333,0.92,0.9019607843137255,0.9097744360902256,0.8755980861244019,0.8833333333333333,0.8181818181818182,0.9219858156028369,0.959731543624161,0.8518518518518519,1.0,0.2,0.7,0.287,0.587,0.904,0.8909090909090909,0.65,0.7533333333333333,0.36363636363636365,1.0,0.9166666666666666,
autodp_combo_13_mf_binary,0.823,0.665,0.581,0.844,0.686,0.664,0.9333333333333333,0.88,0.9019607843137255,0.9172932330827067,0.8660287081339713,0.8666666666666667,0.8484848484848485,0.9219858156028369,0.9798657718120806,0.8564814814814815,0.5833333333333334,0.6866666666666666,0.725,0.305,0.499,0.877,0.8872727272727273,0.65,0.7666666666666667,0.5,0.7183098591549296,0.9166666666666666,
