,D_1158,D_1159,D_1160,D_1161,D_1162,D_1163,D_1164,D_1165,D_1166,D_1167,D_1169,D_1178,D_1179,D_1180,D_1181,D_1182,D_1183,D_1185,D_1186,D_1205,D_1209,D_1211,D_1212,D_1214,D_1218,D_1219,D_1220,D_1222,D_1233
autodp_ofat_encoding_catboost,,0.9230769230769231,0.9390243902439024,0.9579288025889967,0.8307692307692308,0.9871794871794872,0.6216216216216216,0.9541284403669725,0.9320388349514563,0.734375,0.605,0.973,0.996,0.919,0.767,0.847,0.81,0.89,0.441,0.844,0.329,0.825,0.709,0.79,0.828,0.827,0.833,0.793,0.2222222222222222
autodp_ofat_normalization_zscore,,0.9423076923076923,0.9512195121951219,0.970873786407767,0.8769230769230769,0.9871794871794872,0.6486486486486487,0.9541284403669725,0.9223300970873787,0.734375,0.604,0.973,0.999,0.919,0.768,0.854,0.81,0.925,0.543,0.843,0.325,0.831,0.71,0.799,0.83,0.826,0.835,0.79,0.5873015873015873
autodp_ofat_normalization_minmax,,0.9423076923076923,0.9512195121951219,0.9644012944983819,0.8615384615384616,0.9743589743589743,0.6756756756756757,0.9541284403669725,0.9223300970873787,0.734375,0.604,0.973,0.999,0.919,0.772,0.854,0.806,0.922,0.547,0.843,0.318,0.831,0.711,0.802,0.828,0.828,0.835,0.788,0.5608465608465608
autodp_ofat_normalization_decimal_scale,,0.9230769230769231,0.9512195121951219,0.9676375404530745,0.8461538461538461,0.9871794871794872,0.7027027027027027,0.963302752293578,0.919093851132686,0.65625,0.594,0.973,0.999,0.919,0.774,0.859,0.797,0.871,0.541,0.838,0.306,0.831,0.716,0.698,0.828,0.827,0.836,0.718,0.48677248677248675
autodp_ofat_feature_selection_missing_ratio,,0.9230769230769231,0.9390243902439024,0.9579288025889967,0.8307692307692308,0.9871794871794872,0.6216216216216216,0.9541284403669725,0.9320388349514563,0.71875,0.606,0.973,0.999,0.919,0.767,0.854,0.81,0.89,0.43,0.844,0.325,0.831,0.709,0.79,0.828,0.827,0.833,0.793,0.2222222222222222
autodp_ofat_feature_selection_wrapper,,0.6346153846153846,0.926829268292683,0.9255663430420712,0.6461538461538462,0.9615384615384616,0.7027027027027027,0.8440366972477065,0.883495145631068,0.71875,0.605,0.973,0.999,0.919,0.771,0.858,0.796,0.894,0.537,0.839,0.291,0.831,0.71,0.626,0.828,0.827,0.833,0.766,0.3968253968253968
autodp_ofat_feature_selection_collinear,,0.9038461538461539,0.975609756097561,0.948220064724919,0.8615384615384616,0.9871794871794872,0.6756756756756757,0.9541284403669725,0.9352750809061489,0.71875,0.606,0.973,0.999,0.919,0.767,0.854,0.81,0.89,0.43,0.844,0.325,0.831,0.709,0.79,0.828,0.827,0.833,0.793,0.21164021164021163
autodp_ofat_feature_selection_tree_based,,0.8269230769230769,0.9390243902439024,0.9773462783171522,0.8615384615384616,0.8974358974358975,0.6486486486486487,0.9357798165137615,0.9029126213592233,0.671875,0.602,0.973,0.999,0.919,0.774,0.858,0.803,0.896,0.482,0.837,0.311,0.831,0.718,0.681,0.828,0.827,0.833,0.777,0.2804232804232804
autodp_ofat_duplicate_removal_exact,0.9504132231404959,0.9230769230769231,0.9390243902439024,0.9579288025889967,0.8307692307692308,0.9871794871794872,0.6216216216216216,0.9541284403669725,0.9320388349514563,0.640625,0.608,0.974,0.999,0.919,0.767,0.854,0.81,0.89,0.43,0.844,0.325,0.796,0.709,0.79,0.828,0.827,0.833,0.791,0.2222222222222222
autodp_ofat_duplicate_removal_approximate,0.9504132231404959,0.9230769230769231,0.9390243902439024,0.9579288025889967,0.8307692307692308,0.9871794871794872,0.6216216216216216,0.9541284403669725,0.9320388349514563,0.640625,0.599,0.974,0.999,0.919,0.767,0.855,0.81,0.89,0.43,0.844,0.325,0.796,0.709,0.79,0.828,0.827,0.833,0.791,0.2222222222222222
autodp_ofat_outlier_removal_zscore,0.9504132231404959,0.9230769230769231,0.9390243902439024,0.9579288025889967,0.8307692307692308,0.9871794871794872,0.6216216216216216,0.9541284403669725,0.9320388349514563,0.703125,0.604,0.973,0.999,0.919,0.744,0.855,0.81,0.894,0.398,0.843,0.327,0.831,0.712,0.79,0.828,0.827,0.832,0.794,0.2222222222222222
autodp_ofat_outlier_removal_iqr,0.9504132231404959,0.9230769230769231,0.9390243902439024,0.9579288025889967,0.8307692307692308,0.9871794871794872,0.6216216216216216,0.9541284403669725,0.9320388349514563,0.671875,0.604,0.973,0.999,0.919,0.767,0.852,0.799,0.888,0.321,0.842,0.331,0.831,0.709,0.79,0.828,0.827,0.833,0.792,0.2222222222222222
autodp_ofat_outlier_removal_lof,0.9504132231404959,0.8846153846153846,0.9634146341463414,0.948220064724919,0.8461538461538461,0.9615384615384616,0.6756756756756757,0.9541284403669725,0.9288025889967637,0.71875,0.602,0.973,0.999,0.919,0.769,0.855,0.807,0.894,0.411,0.842,0.325,0.831,0.709,0.792,0.828,0.827,0.836,0.793,0.2328042328042328
autodp_combo_01_basic,0.9834710743801653,0.9423076923076923,0.9512195121951219,0.970873786407767,0.8769230769230769,0.9871794871794872,0.6486486486486487,0.9541284403669725,0.9223300970873787,0.609375,0.572,0.969,0.999,0.919,0.768,0.785,0.796,0.923,0.371,0.811,0.332,0.797,0.71,0.799,0.794,0.801,0.794,0.79,0.5873015873015873
autodp_combo_02_knn_binary,0.9752066115702479,0.9423076923076923,0.9512195121951219,0.9644012944983819,0.8615384615384616,0.9871794871794872,0.6756756756756757,0.963302752293578,0.919093851132686,0.734375,0.582,0.975,0.997,0.919,0.773,0.845,0.802,0.922,0.509,0.843,0.331,0.797,0.711,0.8,0.828,0.828,0.835,0.787,0.582010582010582
autodp_combo_03_mice_catboost,0.9752066115702479,0.9423076923076923,0.9390243902439024,0.9773462783171522,0.8615384615384616,0.9487179487179487,0.6486486486486487,0.944954128440367,0.9029126213592233,0.640625,0.609,0.964,0.994,0.919,0.768,0.842,0.805,0.917,0.492,0.839,0.319,0.815,0.711,0.684,0.829,0.827,0.833,0.781,0.3862433862433862
autodp_combo_04_em_frequency,0.9504132231404959,0.8461538461538461,0.9390243902439024,0.9611650485436893,0.7846153846153846,0.9743589743589743,0.6216216216216216,0.9357798165137615,0.8996763754045307,0.671875,0.607,0.973,0.997,0.919,0.777,0.796,0.745,0.853,0.352,0.844,0.308,0.796,0.718,0.622,0.798,0.827,0.836,0.695,0.291005291005291
autodp_combo_05_random_ordinal,0.9834710743801653,0.9423076923076923,0.9512195121951219,0.970873786407767,0.8769230769230769,0.9743589743589743,0.6756756756756757,0.9541284403669725,0.9223300970873787,0.65625,0.583,0.969,0.999,0.919,0.768,0.789,0.808,0.925,0.467,0.842,0.335,0.797,0.71,0.798,0.831,0.826,0.836,0.792,0.5978835978835979
autodp_combo_06_drop_binary,0.9669421487603306,0.9038461538461539,0.9634146341463414,0.9676375404530745,0.8307692307692308,0.9743589743589743,0.7297297297297297,0.944954128440367,0.8932038834951457,0.609375,0.531,0.975,0.997,0.919,0.774,0.831,0.797,0.917,0.453,0.839,0.315,0.803,0.715,0.675,0.829,0.827,0.833,0.776,0.4126984126984127
autodp_combo_07_mf_frequency,0.9669421487603306,0.9230769230769231,0.9512195121951219,0.9676375404530745,0.8461538461538461,0.9871794871794872,0.7027027027027027,0.963302752293578,0.919093851132686,0.671875,0.61,0.973,0.997,0.919,0.774,0.797,0.778,0.869,0.365,0.842,0.317,0.796,0.716,0.697,0.806,0.821,0.836,0.67,0.48677248677248675
autodp_combo_08_knn_catboost,0.9338842975206612,0.8076923076923077,0.975609756097561,0.9546925566343042,0.8461538461538461,0.9487179487179487,0.7297297297297297,0.926605504587156,0.8673139158576052,0.703125,0.605,0.97,0.996,0.919,0.774,0.838,0.802,0.917,0.485,0.843,0.319,0.828,0.716,0.716,0.831,0.828,0.836,0.767,0.4497354497354497
autodp_combo_09_mice_ordinal,0.9669421487603306,0.9423076923076923,0.9512195121951219,0.9644012944983819,0.8615384615384616,0.9743589743589743,0.6756756756756757,0.963302752293578,0.919093851132686,0.71875,0.584,0.969,0.999,0.919,0.772,0.793,0.806,0.922,0.467,0.843,0.331,0.797,0.711,0.802,0.828,0.828,0.835,0.788,0.5555555555555556
autodp_combo_10_em_binary,0.9669421487603306,0.9230769230769231,0.9512195121951219,0.9676375404530745,0.8461538461538461,0.9871794871794872,0.7027027027027027,0.963302752293578,0.919093851132686,0.671875,0.586,0.973,0.996,0.919,0.778,0.809,0.799,0.871,0.518,0.844,0.32,0.796,0.712,0.696,0.83,0.828,0.835,0.719,0.48677248677248675
autodp_combo_11_random_frequency,0.9752066115702479,0.9423076923076923,0.9390243902439024,0.9773462783171522,0.8615384615384616,0.9487179487179487,0.6486486486486487,0.944954128440367,0.9029126213592233,0.609375,0.543,0.971,0.999,0.919,0.776,0.809,0.798,0.915,0.342,0.802,0.298,0.829,0.719,0.684,0.794,0.815,0.797,0.781,0.3862433862433862
autodp_combo_12_drop_catboost,0.9586776859504132,0.9038461538461539,0.9146341463414634,0.9611650485436893,0.8307692307692308,0.9615384615384616,0.6756756756756757,0.963302752293578,0.8932038834951457,0.734375,0.61,0.97,0.996,0.919,0.774,0.841,0.799,0.917,0.486,0.839,0.314,0.815,0.71,0.678,0.828,0.828,0.835,0.773,0.25925925925925924
autodp_combo_13_mf_binary,0.9669421487603306,0.9423076923076923,0.9512195121951219,0.9676375404530745,0.8461538461538461,0.9871794871794872,0.7027027027027027,0.963302752293578,0.9158576051779935,0.671875,0.586,0.973,0.996,0.919,0.778,0.809,0.799,0.871,0.518,0.844,0.323,0.796,0.712,0.696,0.83,0.828,0.835,0.719,0.47619047619047616
