,D_1527,D_1528,D_1529,D_1530,D_1531,D_1532,D_1533,D_1534,D_1535,D_1536,D_1537,D_1538,D_1539,D_1540,D_1541,D_1542,D_1543,D_1544,D_1545,D_1546,D_1547,D_1548,D_1549,D_1551,D_1552,D_1553,D_1554,D_1555,D_1556
autodp_ofat_encoding_catboost,0.9093701996927803,0.9076923076923077,0.898360655737705,0.900990099009901,0.965,0.964,0.967,0.965,0.962,0.963,0.972,0.943,0.948,0.946,0.944,0.9156118143459916,0.9120370370370371,0.9140625,0.9123505976095617,0.905829596412556,0.745,0.496,0.24,0.25,0.30454545454545456,0.42142857142857143,0.36,0.24,1.0
autodp_ofat_normalization_zscore,0.9216589861751152,0.9138461538461539,0.9016393442622951,0.9042904290429042,0.971,0.971,0.965,0.97,0.965,0.97,0.976,0.942,0.946,0.946,0.943,0.9156118143459916,0.8981481481481481,0.91015625,0.8924302788844621,0.9013452914798207,0.74,0.552,0.15333333333333332,0.2125,0.29545454545454547,0.4,0.37,0.14,1.0
autodp_ofat_normalization_minmax,0.9170506912442397,0.92,0.9081967213114754,0.9042904290429042,0.969,0.967,0.967,0.965,0.964,0.967,0.972,0.943,0.948,0.946,0.944,0.9156118143459916,0.9074074074074074,0.91015625,0.9043824701195219,0.905829596412556,0.745,0.552,0.18,0.25,0.29545454545454547,0.4,0.35,0.155,1.0
autodp_ofat_normalization_decimal_scale,0.9124423963133641,0.9076923076923077,0.898360655737705,0.900990099009901,0.966,0.965,0.968,0.965,0.961,0.964,0.972,0.943,0.949,0.946,0.944,0.9156118143459916,0.9120370370370371,0.9140625,0.9123505976095617,0.905829596412556,0.74,0.546,0.18666666666666668,0.3375,0.33636363636363636,0.32142857142857145,0.41,0.235,1.0
autodp_ofat_feature_selection_missing_ratio,0.9093701996927803,0.9076923076923077,0.898360655737705,0.900990099009901,0.965,0.964,0.967,0.965,0.962,0.963,0.972,0.943,0.948,0.946,0.944,0.9156118143459916,0.9120370370370371,0.9140625,0.9123505976095617,0.905829596412556,0.745,0.488,0.25333333333333335,0.275,0.2818181818181818,0.4,0.37,0.245,1.0
autodp_ofat_feature_selection_wrapper,0.9124423963133641,0.9076923076923077,0.898360655737705,0.900990099009901,0.966,0.964,0.967,0.965,0.961,0.963,0.972,0.942,0.948,0.946,0.944,0.9156118143459916,0.9120370370370371,0.9140625,0.9123505976095617,0.905829596412556,0.73,0.582,0.15333333333333332,0.2375,0.31363636363636366,0.39285714285714285,0.33,0.235,1.0
autodp_ofat_feature_selection_collinear,0.9093701996927803,0.9076923076923077,0.898360655737705,0.900990099009901,0.965,0.964,0.967,0.965,0.962,0.963,0.972,0.943,0.948,0.946,0.944,0.9156118143459916,0.9120370370370371,0.9140625,0.9123505976095617,0.905829596412556,0.745,0.488,0.25333333333333335,0.275,0.2818181818181818,0.4,0.37,0.245,1.0
autodp_ofat_feature_selection_tree_based,0.9124423963133641,0.9076923076923077,0.898360655737705,0.900990099009901,0.966,0.965,0.967,0.965,0.961,0.963,0.972,0.943,0.948,0.946,0.944,0.9156118143459916,0.9120370370370371,0.9140625,0.9123505976095617,0.905829596412556,0.745,0.478,0.20666666666666667,0.25,0.32727272727272727,0.37142857142857144,0.36,0.24,1.0
autodp_ofat_duplicate_removal_exact,0.9078341013824884,0.9076923076923077,0.898360655737705,0.900990099009901,0.965,0.964,0.967,0.965,0.962,0.963,0.972,0.943,0.948,0.946,0.944,0.9156118143459916,0.9120370370370371,0.9140625,0.9123505976095617,0.905829596412556,0.745,0.488,0.25333333333333335,0.275,0.2818181818181818,0.4,0.37,0.245,
autodp_ofat_duplicate_removal_approximate,0.9078341013824884,0.9076923076923077,0.898360655737705,0.900990099009901,0.965,0.964,0.967,0.965,0.962,0.963,0.972,0.943,0.948,0.946,0.944,0.9156118143459916,0.9120370370370371,0.9140625,0.9123505976095617,0.905829596412556,0.745,0.488,0.25333333333333335,0.275,0.2818181818181818,0.4,0.37,0.245,
autodp_ofat_outlier_removal_zscore,0.9078341013824884,0.9076923076923077,0.898360655737705,0.900990099009901,0.963,0.961,0.967,0.965,0.961,0.961,0.972,0.943,0.949,0.946,0.944,0.9156118143459916,0.9120370370370371,0.9140625,0.9123505976095617,0.905829596412556,0.745,0.488,0.24,0.2875,0.2818181818181818,0.4,0.37,0.235,
autodp_ofat_outlier_removal_iqr,0.9078341013824884,0.9076923076923077,0.898360655737705,0.900990099009901,0.963,0.961,0.967,0.965,0.961,0.961,0.972,0.943,0.949,0.946,0.944,0.9156118143459916,0.9120370370370371,0.9140625,0.9123505976095617,0.905829596412556,0.745,0.474,0.19333333333333333,0.2,0.2818181818181818,0.4,0.37,0.19,
autodp_ofat_outlier_removal_lof,0.9093701996927803,0.9076923076923077,0.898360655737705,0.900990099009901,0.965,0.964,0.967,0.965,0.962,0.963,0.972,0.943,0.948,0.946,0.944,0.9156118143459916,0.9120370370370371,0.9140625,0.9123505976095617,0.905829596412556,0.745,0.496,0.25333333333333335,0.2625,0.30454545454545456,0.4,0.4,0.245,
autodp_combo_01_basic,0.9093701996927803,0.9138461538461539,0.8918032786885246,0.9042904290429042,0.971,0.96,0.965,0.965,0.957,0.966,0.972,0.942,0.943,0.946,0.941,0.9113924050632911,0.8935185185185185,0.90625,0.8924302788844621,0.874439461883408,0.735,0.498,0.2,0.1875,0.3090909090909091,0.40714285714285714,0.35,0.125,
autodp_combo_02_knn_binary,0.9170506912442397,0.92,0.9081967213114754,0.9042904290429042,0.968,0.967,0.967,0.965,0.964,0.967,0.972,0.943,0.948,0.946,0.944,0.9156118143459916,0.9074074074074074,0.91015625,0.9043824701195219,0.905829596412556,0.745,0.528,0.18,0.25,0.3181818181818182,0.35714285714285715,0.36,0.155,
autodp_combo_03_mice_catboost,0.9216589861751152,0.9230769230769231,0.9049180327868852,0.8976897689768977,0.971,0.972,0.966,0.97,0.965,0.971,0.972,0.939,0.945,0.946,0.942,0.9240506329113924,0.8981481481481481,0.90625,0.8924302788844621,0.8834080717488789,0.74,0.57,0.17333333333333334,0.225,0.2727272727272727,0.39285714285714285,0.31,0.17,
autodp_combo_04_em_frequency,0.9078341013824884,0.9076923076923077,0.898360655737705,0.900990099009901,0.963,0.961,0.967,0.965,0.961,0.961,0.972,0.943,0.949,0.946,0.944,0.9156118143459916,0.9120370370370371,0.9140625,0.9123505976095617,0.905829596412556,0.74,0.538,0.21333333333333335,0.2375,0.35,0.4142857142857143,0.38,0.17,
autodp_combo_05_random_ordinal,0.9216589861751152,0.9138461538461539,0.9016393442622951,0.9042904290429042,0.971,0.971,0.965,0.97,0.965,0.97,0.976,0.942,0.946,0.946,0.943,0.9156118143459916,0.8981481481481481,0.91015625,0.8924302788844621,0.9013452914798207,0.735,0.522,0.15333333333333332,0.2,0.34545454545454546,0.32142857142857145,0.33,0.15,
autodp_combo_06_drop_binary,0.9185867895545314,0.916923076923077,0.9081967213114754,0.900990099009901,0.969,0.971,0.965,0.97,0.965,0.971,0.972,0.941,0.947,0.946,0.943,0.9156118143459916,0.8981481481481481,0.91015625,0.896414342629482,0.8968609865470852,0.74,0.558,0.19333333333333333,0.2875,0.2590909090909091,0.4142857142857143,0.36,0.185,
autodp_combo_07_mf_frequency,0.9078341013824884,0.9076923076923077,0.898360655737705,0.900990099009901,0.963,0.961,0.967,0.965,0.961,0.961,0.972,0.943,0.949,0.946,0.944,0.9156118143459916,0.9120370370370371,0.9140625,0.9123505976095617,0.905829596412556,0.74,0.546,0.20666666666666667,0.2625,0.33181818181818185,0.42857142857142855,0.38,0.165,
autodp_combo_08_knn_catboost,0.9201228878648233,0.9138461538461539,0.9049180327868852,0.900990099009901,0.971,0.971,0.963,0.969,0.965,0.97,0.976,0.941,0.947,0.946,0.943,0.9156118143459916,0.8981481481481481,0.91015625,0.8924302788844621,0.8968609865470852,0.725,0.584,0.16666666666666666,0.15,0.3409090909090909,0.37142857142857144,0.35,0.17,
autodp_combo_09_mice_ordinal,0.9170506912442397,0.92,0.9081967213114754,0.9042904290429042,0.968,0.967,0.967,0.965,0.964,0.967,0.972,0.943,0.948,0.946,0.944,0.9156118143459916,0.9074074074074074,0.91015625,0.9043824701195219,0.905829596412556,0.745,0.524,0.14,0.25,0.31363636363636366,0.40714285714285714,0.35,0.18,
autodp_combo_10_em_binary,0.9078341013824884,0.9076923076923077,0.898360655737705,0.900990099009901,0.963,0.961,0.967,0.965,0.961,0.961,0.972,0.942,0.949,0.946,0.943,0.9156118143459916,0.9120370370370371,0.9140625,0.9123505976095617,0.905829596412556,0.74,0.536,0.20666666666666667,0.3,0.30454545454545456,0.37142857142857144,0.39,0.23,
autodp_combo_11_random_frequency,0.9093701996927803,0.9138461538461539,0.8918032786885246,0.900990099009901,0.97,0.96,0.965,0.965,0.957,0.965,0.972,0.939,0.943,0.946,0.941,0.9156118143459916,0.8981481481481481,0.90625,0.8924302788844621,0.8834080717488789,0.75,0.49,0.17333333333333334,0.15,0.25,0.44285714285714284,0.39,0.115,
autodp_combo_12_drop_catboost,0.9170506912442397,0.9107692307692308,0.9049180327868852,0.9042904290429042,0.968,0.967,0.968,0.965,0.964,0.966,0.971,0.942,0.948,0.946,0.944,0.9156118143459916,0.9074074074074074,0.9140625,0.9043824701195219,0.905829596412556,0.73,0.578,0.16666666666666666,0.225,0.33636363636363636,0.37142857142857144,0.37,0.195,
autodp_combo_13_mf_binary,0.9078341013824884,0.9076923076923077,0.898360655737705,0.900990099009901,0.963,0.961,0.967,0.965,0.961,0.961,0.972,0.942,0.949,0.946,0.943,0.9156118143459916,0.9120370370370371,0.9140625,0.9123505976095617,0.905829596412556,0.74,0.534,0.2,0.3,0.3090909090909091,0.37857142857142856,0.39,0.215,
