,D_865,D_866,D_867,D_868,D_869,D_870,D_871,D_873,D_874,D_875,D_876,D_877,D_878,D_879,D_880,D_881,D_882,D_884,D_885,D_886,D_887,D_888,D_889,D_890,D_891,D_892,D_893,D_894,D_895
autodp_ofat_encoding_catboost,0.95,0.725,0.8076923076923077,0.65,0.69,0.75,0.4948051948051948,0.66,1.0,0.8,0.6,0.64,0.85,0.7,0.9824561403508771,0.957,0.6666666666666666,0.85,1.0,0.57,0.6923076923076923,0.8,0.75,0.7272727272727273,0.7894736842105263,0.9,0.6,0.9285714285714286,1.0
autodp_ofat_normalization_zscore,0.95,0.725,0.9230769230769231,0.65,0.69,0.75,0.4909090909090909,0.66,1.0,0.85,0.6,0.64,0.85,0.7,0.9649122807017544,0.985,0.5833333333333334,0.85,1.0,0.57,0.6923076923076923,0.8,0.75,0.7272727272727273,0.7894736842105263,1.0,0.5333333333333333,0.9285714285714286,1.0
autodp_ofat_normalization_minmax,0.95,0.705,0.9230769230769231,0.75,0.67,0.72,0.4909090909090909,0.6,0.9,0.85,0.6,0.64,0.75,0.7,0.9473684210526315,0.977,0.5,0.85,0.9629629629629629,0.52,0.7692307692307693,0.84,0.7,0.7272727272727273,0.7368421052631579,1.0,0.6666666666666666,0.9285714285714286,1.0
autodp_ofat_normalization_decimal_scale,0.95,0.715,0.9230769230769231,0.7,0.67,0.75,0.5,0.62,0.8,0.85,0.65,0.68,0.7,0.68,0.8421052631578947,0.956,0.5833333333333334,0.84,0.6296296296296297,0.54,0.7692307692307693,0.83,0.65,0.7272727272727273,0.631578947368421,1.0,0.5333333333333333,0.9285714285714286,0.9555555555555556
autodp_ofat_feature_selection_missing_ratio,0.95,0.725,0.9230769230769231,0.65,0.69,0.75,0.4948051948051948,0.66,1.0,0.85,0.6,0.64,0.85,0.7,0.9824561403508771,0.977,0.6666666666666666,0.85,1.0,0.57,0.6923076923076923,0.8,0.75,0.7272727272727273,0.7894736842105263,0.9,0.6,0.9285714285714286,1.0
autodp_ofat_feature_selection_wrapper,0.95,0.715,0.9230769230769231,0.55,0.65,0.75,0.4961038961038961,0.58,1.0,0.85,0.55,0.66,0.8,0.71,0.7719298245614035,0.985,0.6666666666666666,0.8,1.0,0.59,0.6923076923076923,0.79,0.8,0.7272727272727273,0.8421052631578947,1.0,0.6,0.9285714285714286,1.0
autodp_ofat_feature_selection_collinear,0.95,0.725,0.9230769230769231,0.65,0.69,0.75,0.4948051948051948,0.66,1.0,0.85,0.6,0.64,0.85,0.7,1.0,0.977,0.6666666666666666,0.85,1.0,0.57,0.6923076923076923,0.8,0.75,0.7272727272727273,0.7894736842105263,0.9,0.6,0.9285714285714286,1.0
autodp_ofat_feature_selection_tree_based,0.95,0.745,0.9230769230769231,0.7,0.65,0.74,0.4961038961038961,0.64,1.0,0.85,0.55,0.62,0.8,0.69,1.0,0.985,0.75,0.8,1.0,0.51,0.6923076923076923,0.83,0.8,0.6818181818181818,0.8421052631578947,1.0,0.5333333333333333,1.0,1.0
autodp_ofat_duplicate_removal_exact,0.95,0.725,0.9230769230769231,0.65,0.69,0.75,0.4948051948051948,0.66,1.0,0.85,0.6,0.64,0.85,0.7,0.9824561403508771,0.977,0.6666666666666666,0.85,1.0,0.57,0.6153846153846154,0.8,0.75,0.7272727272727273,0.7894736842105263,0.9,0.6,0.9285714285714286,
autodp_ofat_duplicate_removal_approximate,0.95,0.725,0.9230769230769231,0.65,0.69,0.75,0.5,0.66,1.0,0.85,0.6,0.64,0.85,0.7,0.9824561403508771,0.977,0.6666666666666666,0.85,1.0,0.57,0.6153846153846154,0.8,0.75,0.7272727272727273,0.7894736842105263,0.9,0.6,0.9285714285714286,
autodp_ofat_outlier_removal_zscore,0.95,0.73,0.9230769230769231,0.65,0.67,0.75,0.5,0.66,1.0,0.85,0.6,0.64,0.85,0.69,0.9824561403508771,0.977,0.6666666666666666,0.85,1.0,0.55,0.6923076923076923,0.8,0.75,0.5909090909090909,0.7894736842105263,0.8,0.6,0.9285714285714286,
autodp_ofat_outlier_removal_iqr,0.95,0.72,0.9230769230769231,0.65,0.7,0.75,0.5,0.64,1.0,0.85,0.6,0.62,0.75,0.7,0.9824561403508771,0.977,0.6666666666666666,0.85,1.0,0.52,0.6923076923076923,0.8,0.75,0.5909090909090909,0.7894736842105263,0.8,0.4666666666666667,0.9285714285714286,
autodp_ofat_outlier_removal_lof,0.95,0.725,0.9230769230769231,0.65,0.69,0.75,0.5051948051948052,0.66,1.0,0.85,0.6,0.64,0.85,0.7,0.9824561403508771,0.977,0.6666666666666666,0.85,1.0,0.56,0.8461538461538461,0.8,0.75,0.5909090909090909,0.7894736842105263,0.9,0.6,0.9285714285714286,
autodp_combo_01_basic,0.95,0.72,0.8076923076923077,0.65,0.7,0.75,0.4961038961038961,0.62,1.0,0.8,0.6,0.62,0.75,0.7,1.0,0.987,0.5833333333333334,0.85,1.0,0.52,0.6923076923076923,0.8,0.75,0.6363636363636364,0.8421052631578947,1.0,0.5333333333333333,0.9285714285714286,
autodp_combo_02_knn_binary,0.95,0.705,0.8076923076923077,0.75,0.67,0.72,0.5,0.6,0.9,0.85,0.6,0.64,0.75,0.7,0.9649122807017544,0.975,0.5833333333333334,0.85,0.9629629629629629,0.51,0.6923076923076923,0.84,0.7,0.6818181818181818,0.7368421052631579,1.0,0.6666666666666666,1.0,
autodp_combo_03_mice_catboost,0.95,0.715,0.8846153846153846,0.7,0.67,0.74,0.4909090909090909,0.64,0.9,1.0,0.55,0.62,0.85,0.7,0.9473684210526315,0.982,0.75,0.8,1.0,0.53,0.5384615384615384,0.83,0.8,0.5909090909090909,0.7894736842105263,1.0,0.5333333333333333,0.9285714285714286,
autodp_combo_04_em_frequency,0.95,0.73,0.8076923076923077,0.65,0.72,0.74,0.4909090909090909,0.56,0.8,0.8,0.7,0.66,0.8,0.62,0.7894736842105263,0.961,0.75,0.82,0.8888888888888888,0.48,0.46153846153846156,0.83,0.6,0.7272727272727273,0.5789473684210527,1.0,0.5333333333333333,0.9285714285714286,
autodp_combo_05_random_ordinal,0.95,0.725,0.8076923076923077,0.65,0.69,0.75,0.5116883116883116,0.66,1.0,0.8,0.6,0.64,0.85,0.7,0.9824561403508771,0.987,0.6666666666666666,0.85,1.0,0.57,0.6923076923076923,0.8,0.75,0.6363636363636364,0.8421052631578947,1.0,0.6,1.0,
autodp_combo_06_drop_binary,0.95,0.725,0.8461538461538461,0.7,0.67,0.75,0.4974025974025974,0.6,0.9,0.8,0.55,0.62,0.75,0.68,0.9473684210526315,0.981,0.5833333333333334,0.81,0.9629629629629629,0.51,0.6923076923076923,0.82,0.8,0.7272727272727273,0.7894736842105263,1.0,0.4666666666666667,0.9285714285714286,
autodp_combo_07_mf_frequency,0.95,0.725,0.8076923076923077,0.75,0.68,0.75,0.4922077922077922,0.6,0.8,0.8,0.65,0.66,0.75,0.62,0.7543859649122807,0.958,0.6666666666666666,0.84,0.8888888888888888,0.51,0.46153846153846156,0.83,0.65,0.7272727272727273,0.5789473684210527,1.0,0.5333333333333333,0.9285714285714286,
autodp_combo_08_knn_catboost,0.95,0.715,0.8846153846153846,0.55,0.65,0.75,0.4974025974025974,0.54,0.9,1.0,0.6,0.66,0.8,0.71,0.9824561403508771,0.984,0.5833333333333334,0.8,1.0,0.53,0.23076923076923078,0.81,0.8,0.6818181818181818,0.7894736842105263,1.0,0.4666666666666667,0.9285714285714286,
autodp_combo_09_mice_ordinal,0.95,0.705,0.8076923076923077,0.75,0.67,0.72,0.4909090909090909,0.6,0.9,0.8,0.6,0.64,0.75,0.7,0.9473684210526315,0.978,0.5,0.85,0.9629629629629629,0.52,0.6923076923076923,0.84,0.7,0.7272727272727273,0.7368421052631579,1.0,0.6666666666666666,0.9285714285714286,
autodp_combo_10_em_binary,0.95,0.71,0.8076923076923077,0.7,0.67,0.75,0.5025974025974026,0.62,0.8,0.8,0.65,0.68,0.7,0.66,0.8421052631578947,0.894,0.5,0.84,0.8888888888888888,0.53,0.46153846153846156,0.83,0.65,0.7272727272727273,0.5789473684210527,1.0,0.5333333333333333,0.8571428571428571,
autodp_combo_11_random_frequency,0.95,0.72,0.8076923076923077,0.7,0.69,0.74,0.5,0.54,0.9,0.8,0.55,0.64,0.8,0.69,0.9649122807017544,0.988,0.6666666666666666,0.8,1.0,0.52,0.6923076923076923,0.83,0.8,0.6818181818181818,0.7894736842105263,1.0,0.6,0.9285714285714286,
autodp_combo_12_drop_catboost,0.95,0.71,0.8076923076923077,0.65,0.68,0.74,0.4961038961038961,0.6,0.9,0.8,0.65,0.6,0.75,0.71,0.9649122807017544,0.98,0.5833333333333334,0.81,1.0,0.52,0.6153846153846154,0.82,0.7,0.7272727272727273,0.7894736842105263,1.0,0.6,1.0,
autodp_combo_13_mf_binary,0.95,0.71,0.8076923076923077,0.7,0.67,0.75,0.5025974025974026,0.62,0.8,0.8,0.65,0.68,0.7,0.66,0.8421052631578947,0.874,0.5,0.84,0.8888888888888888,0.53,0.46153846153846156,0.83,0.65,0.7272727272727273,0.5789473684210527,1.0,0.5333333333333333,0.8571428571428571,
