,D_924,D_925,D_926,D_927,D_928,D_929,D_930,D_931,D_932,D_933,D_934,D_935,D_936,D_937,D_938,D_939,D_940,D_941,D_942,D_943,D_944,D_945,D_946,D_947,D_949,D_950,D_951,D_952,D_953
autodp_00_baseline,0.9230769230769231,0.9384615384615385,0.87,0.8888888888888888,1.0,0.7142857142857143,0.7547892720306514,0.6015037593984962,0.5,0.6,0.9224137931034483,0.64,0.67,0.68,0.7777777777777778,0.9782608695652174,0.839622641509434,0.7631578947368421,0.6,0.91,0.8076923076923077,0.8125,0.5,0.9732142857142857,0.8303571428571429,1.0,1.0,0.6511627906976745,0.932601880877743
autodp_ofat_imputation_random,0.9230769230769231,0.9384615384615385,0.87,0.8888888888888888,1.0,0.7142857142857143,0.7126436781609196,0.6015037593984962,0.5,0.6,0.9224137931034483,0.64,0.67,0.68,0.7777777777777778,0.9782608695652174,0.8207547169811321,0.7631578947368421,0.6,0.91,0.8076923076923077,0.8125,0.5,0.9732142857142857,0.8303571428571429,1.0,1.0,0.6511627906976745,0.932601880877743
autodp_ofat_imputation_drop,0.9230769230769231,0.9384615384615385,0.87,0.8888888888888888,1.0,0.7142857142857143,0.6015325670498084,0.6015037593984962,0.5,0.6,0.9224137931034483,0.64,0.67,0.68,0.7777777777777778,0.9782608695652174,0.839622641509434,0.7631578947368421,0.6,0.91,0.6923076923076923,0.8125,0.5,0.9732142857142857,0.8303571428571429,1.0,1.0,0.6511627906976745,0.932601880877743
autodp_ofat_imputation_knn,0.9230769230769231,0.9384615384615385,0.87,0.8888888888888888,1.0,0.7142857142857143,0.7203065134099617,0.6015037593984962,0.5,0.6,0.9224137931034483,0.64,0.67,0.68,0.7777777777777778,0.9782608695652174,0.839622641509434,0.7631578947368421,0.6,0.91,0.8076923076923077,0.8125,0.5,0.9732142857142857,0.8303571428571429,1.0,1.0,0.6511627906976745,0.932601880877743
autodp_ofat_imputation_most_frequent,0.9230769230769231,0.9384615384615385,0.87,0.8888888888888888,1.0,0.7142857142857143,0.7394636015325671,0.6015037593984962,0.5,0.6,0.9224137931034483,0.64,0.67,0.68,0.7777777777777778,0.9782608695652174,0.839622641509434,0.7631578947368421,0.6,0.91,0.8076923076923077,0.8125,0.5,0.9732142857142857,0.8303571428571429,1.0,1.0,0.6511627906976745,0.932601880877743
autodp_ofat_imputation_em,0.9230769230769231,0.9384615384615385,0.87,0.8888888888888888,1.0,0.7142857142857143,0.7509578544061303,0.6015037593984962,0.5,0.6,0.9224137931034483,0.64,0.67,0.68,0.7777777777777778,0.9782608695652174,0.839622641509434,0.7631578947368421,0.6,0.91,0.8076923076923077,0.8125,0.5,0.9732142857142857,0.8303571428571429,1.0,1.0,0.6511627906976745,0.932601880877743
autodp_ofat_imputation_mice,0.9230769230769231,0.9384615384615385,0.87,0.8888888888888888,1.0,0.7142857142857143,0.7164750957854407,0.6015037593984962,0.5,0.6,0.9224137931034483,0.64,0.67,0.68,0.7777777777777778,0.9782608695652174,0.8207547169811321,0.7631578947368421,0.6,0.91,0.8076923076923077,0.8125,0.5,0.9732142857142857,0.8303571428571429,1.0,1.0,0.6511627906976745,0.932601880877743
autodp_ofat_encoding_ordinal,0.9230769230769231,0.9384615384615385,0.87,0.8888888888888888,0.9,0.7142857142857143,0.7509578544061303,0.6015037593984962,0.5,0.6,0.9051724137931034,0.64,0.67,0.68,0.7777777777777778,0.9782608695652174,0.8490566037735849,0.7631578947368421,0.6,0.91,0.8076923076923077,0.75,0.5,0.9732142857142857,0.8571428571428571,1.0,1.0,0.6511627906976745,0.8103448275862069
autodp_ofat_encoding_binary,0.9230769230769231,0.9384615384615385,0.87,0.8888888888888888,1.0,0.7142857142857143,0.7586206896551724,0.6015037593984962,0.5,0.6,0.896551724137931,0.64,0.67,0.68,0.7777777777777778,0.9782608695652174,0.8113207547169812,0.7631578947368421,0.7,0.91,0.8076923076923077,0.8125,0.5,0.9732142857142857,0.8392857142857143,1.0,1.0,0.6511627906976745,0.95141065830721
autodp_ofat_encoding_frequency,0.9230769230769231,0.9384615384615385,0.87,0.8888888888888888,0.7,0.7142857142857143,0.7509578544061303,0.6015037593984962,0.5,0.6,0.9094827586206896,0.64,0.67,0.68,0.7777777777777778,0.9782608695652174,0.8301886792452831,0.7894736842105263,0.6,0.91,0.6923076923076923,0.8125,0.5,0.9732142857142857,0.8482142857142857,1.0,1.0,0.6511627906976745,0.9247648902821317
autodp_ofat_encoding_catboost,0.9230769230769231,0.9384615384615385,0.87,0.8888888888888888,0.7,0.7142857142857143,0.7586206896551724,0.6015037593984962,0.5,0.6,0.9051724137931034,0.64,0.67,0.68,0.7777777777777778,0.9782608695652174,0.8301886792452831,0.7631578947368421,0.6,0.91,0.7692307692307693,0.6875,0.5,0.9732142857142857,0.8482142857142857,1.0,1.0,0.6511627906976745,0.932601880877743
autodp_ofat_normalization_zscore,0.9230769230769231,0.9538461538461539,0.87,0.8888888888888888,1.0,0.7142857142857143,0.7701149425287356,0.6015037593984962,0.5,0.6,0.9181034482758621,0.64,0.67,0.68,1.0,0.9782608695652174,0.839622641509434,0.7631578947368421,0.6,0.91,0.6923076923076923,0.6875,0.5555555555555556,0.9732142857142857,0.8392857142857143,0.9910714285714286,1.0,0.6046511627906976,0.932601880877743
autodp_ofat_normalization_minmax,0.9230769230769231,0.9384615384615385,0.86,0.7777777777777778,0.7,0.7142857142857143,0.7586206896551724,0.5714285714285714,0.6,0.56,0.9181034482758621,0.64,0.65,0.63,0.8888888888888888,0.9782608695652174,0.839622641509434,0.8157894736842105,0.6,0.89,0.8076923076923077,0.625,0.5,0.9732142857142857,0.8571428571428571,0.9732142857142857,0.9910714285714286,0.4883720930232558,0.932601880877743
autodp_ofat_normalization_decimal_scale,0.9230769230769231,0.9538461538461539,0.83,0.5555555555555556,0.7,0.7142857142857143,0.735632183908046,0.5263157894736842,0.65,0.52,0.9137931034482759,0.58,0.61,0.63,0.6666666666666666,0.7608695652173914,0.8490566037735849,0.8157894736842105,0.6,0.88,0.8076923076923077,0.625,0.5,0.9732142857142857,0.8571428571428571,0.9642857142857143,0.9910714285714286,0.5581395348837209,0.932601880877743
autodp_ofat_feature_selection_missing_ratio,0.9230769230769231,0.9384615384615385,0.87,0.8888888888888888,1.0,0.7142857142857143,0.7471264367816092,0.6015037593984962,0.5,0.6,0.9224137931034483,0.64,0.67,0.68,0.7777777777777778,0.9782608695652174,0.839622641509434,0.7631578947368421,0.6,0.91,0.8076923076923077,0.8125,0.5,0.9732142857142857,0.8303571428571429,1.0,1.0,0.6511627906976745,0.932601880877743
autodp_ofat_feature_selection_wrapper,0.9230769230769231,0.9384615384615385,0.86,0.8888888888888888,0.7,0.7142857142857143,0.7509578544061303,0.5789473684210527,0.5,0.52,0.9224137931034483,0.6,0.67,0.62,1.0,0.9782608695652174,0.8490566037735849,0.8157894736842105,0.5,0.9,0.8076923076923077,0.8125,0.4444444444444444,0.9732142857142857,0.8482142857142857,1.0,1.0,0.6046511627906976,0.932601880877743
