,D_328,D_329,D_333,D_334,D_335,D_336,D_337,D_338,D_339,D_340,D_342,D_343,D_346,D_350,D_351,D_354,D_357,D_373,D_375,D_377,D_378,D_381,D_382,D_383,D_384,D_385,D_386,D_387,D_388
autodp_00_baseline,0.7142857142857143,0.5,0.7142857142857143,0.6115702479338843,0.972972972972973,0.8703703703703703,0.8285714285714286,0.45161290322580644,0.625,0.5454545454545454,0.7,0.6666666666666666,0.5,,,,,0.448,0.91,0.9583333333333334,0.807,0.795,0.445,,,,,,
autodp_ofat_imputation_random,0.6190476190476191,0.5,0.7142857142857143,0.6115702479338843,0.972972972972973,0.8703703703703703,0.8285714285714286,0.45161290322580644,0.625,0.5454545454545454,0.7,0.6666666666666666,0.5,,,,,0.448,0.91,0.9583333333333334,0.807,0.79,0.432,,,,,,
autodp_ofat_imputation_drop,0.5714285714285714,0.5,0.7142857142857143,0.6115702479338843,0.972972972972973,0.8703703703703703,0.8285714285714286,0.45161290322580644,0.625,0.5454545454545454,0.7,0.6666666666666666,0.5,,,,,0.448,0.91,0.9583333333333334,,,,,,,,,
autodp_ofat_imputation_knn,0.7142857142857143,0.5,0.7142857142857143,0.6115702479338843,0.972972972972973,0.8703703703703703,0.8285714285714286,0.45161290322580644,0.625,0.5454545454545454,0.7,0.6666666666666666,0.5,,,,,0.448,0.91,0.9583333333333334,0.807,0.795,0.445,,,,,,
autodp_ofat_imputation_most_frequent,0.7142857142857143,0.5,0.7142857142857143,0.6115702479338843,0.972972972972973,0.8703703703703703,0.8285714285714286,0.45161290322580644,0.625,0.5454545454545454,0.7,0.6666666666666666,0.5,,,,,0.448,0.91,0.9583333333333334,0.807,0.795,0.445,,,,,,
autodp_ofat_imputation_em,0.7142857142857143,0.5,0.7142857142857143,0.6115702479338843,0.972972972972973,0.8703703703703703,0.8285714285714286,0.45161290322580644,0.625,0.5454545454545454,0.7,0.6666666666666666,0.5,,,,,0.448,0.91,0.9583333333333334,0.807,0.795,0.445,,,,,,
autodp_ofat_imputation_mice,0.7142857142857143,0.5,0.7142857142857143,0.6115702479338843,0.972972972972973,0.8703703703703703,0.8285714285714286,0.45161290322580644,0.625,0.5454545454545454,0.7,0.6666666666666666,0.5,,,,,0.448,0.91,0.9583333333333334,0.807,0.795,0.445,,,,,,
autodp_ofat_encoding_ordinal,0.42857142857142855,0.5,0.6607142857142857,0.6528925619834711,0.7297297297297297,0.8703703703703703,0.8285714285714286,0.3870967741935484,0.625,0.5454545454545454,0.7,0.6666666666666666,0.5,,,,,0.28,0.91,0.9583333333333334,0.78,0.757,0.451,,,,,,
autodp_ofat_encoding_binary,0.6666666666666666,0.5,0.6964285714285714,0.6115702479338843,0.972972972972973,0.8703703703703703,0.8285714285714286,0.3225806451612903,0.625,0.5454545454545454,0.7,0.6666666666666666,0.3,,,,,0.342,0.91,0.9583333333333334,0.803,0.788,0.4,,,,,,
autodp_ofat_encoding_frequency,0.6190476190476191,0.5,0.5178571428571429,0.6528925619834711,0.5135135135135135,0.7962962962962963,0.8285714285714286,0.25806451612903225,0.625,0.5454545454545454,0.7,0.6666666666666666,0.5,,,,,0.275,0.91,0.9583333333333334,0.799,0.777,0.449,,,,,,
