,D_260,D_261,D_262,D_263,D_264,D_265,D_266,D_267,D_268,D_269,D_271,D_272,D_273,D_274,D_275,D_276,D_277,D_278,D_279,D_285,D_293,D_300,D_307,D_310,D_311,D_312,D_313,D_316,D_327
autodp_ofat_feature_selection_tree_based,,0.72,0.805,0.982,0.759,0.55,0.87,0.852,0.496,0.899,0.881,,,,0.6923076923076923,0.6666666666666666,0.5333333333333333,0.8,0.505,0.7368421052631579,,0.651,0.6212121212121212,0.985,0.9521276595744681,0.9875518672199171,0.5520833333333334,0.9855371900826446,0.6190476190476191
autodp_ofat_duplicate_removal_exact,0.772,0.773,0.711,0.982,0.781,0.576,0.883,0.873,0.563,0.896,0.885,,,,0.38461538461538464,0.6,0.4,0.9333333333333333,0.513,0.7105263157894737,,0.95,0.702020202020202,0.989,0.9521276595744681,0.9875518672199171,0.6041666666666666,0.9855371900826446,0.7619047619047619
autodp_ofat_duplicate_removal_approximate,0.772,0.773,0.711,0.982,0.781,0.576,0.883,0.873,0.563,0.896,0.885,,,,0.38461538461538464,0.6,0.4,0.9333333333333333,0.513,0.7105263157894737,,0.95,0.702020202020202,0.989,0.9521276595744681,0.9875518672199171,0.6041666666666666,0.9855371900826446,0.7619047619047619
autodp_ofat_outlier_removal_zscore,0.777,0.773,0.704,0.982,0.774,0.58,0.884,0.875,0.571,0.895,0.884,,,,0.38461538461538464,0.6,0.6,0.9333333333333333,0.513,0.6578947368421053,,0.693,0.6919191919191919,0.983,0.9521276595744681,0.9585062240663901,0.625,0.9855371900826446,0.6666666666666666
autodp_ofat_outlier_removal_iqr,0.783,0.767,0.702,0.982,0.781,0.476,0.879,0.87,0.561,0.883,0.878,,,,0.6153846153846154,0.4,0.13333333333333333,0.9333333333333333,0.516,0.6578947368421053,,0.95,0.7070707070707071,0.984,0.8617021276595744,0.9875518672199171,0.5520833333333334,0.9855371900826446,0.6190476190476191
autodp_ofat_outlier_removal_lof,0.777,0.774,0.698,0.981,0.781,0.576,0.883,0.874,0.561,0.894,0.885,,,,0.38461538461538464,0.6,0.26666666666666666,0.8666666666666667,0.513,0.6052631578947368,,0.95,0.702020202020202,0.986,0.9627659574468085,0.9813278008298755,0.625,0.9855371900826446,0.6190476190476191
autodp_combo_01_basic,0.734,0.772,0.702,0.91,0.809,0.482,0.845,0.87,0.561,0.883,0.878,,,,0.46153846153846156,0.6,0.26666666666666666,0.9333333333333333,0.512,0.5,,0.939,0.696969696969697,0.976,0.7553191489361702,0.9771784232365145,0.3229166666666667,0.981404958677686,0.5238095238095238
autodp_combo_02_knn_binary,0.766,0.765,0.736,0.982,0.811,0.579,0.886,0.874,0.56,0.894,0.879,,,,0.6923076923076923,0.7333333333333333,0.6666666666666666,0.5333333333333333,0.87,0.631578947368421,,0.944,0.5050505050505051,0.984,0.9468085106382979,0.9771784232365145,0.3958333333333333,0.9855371900826446,0.5714285714285714
autodp_combo_03_mice_catboost,0.776,0.714,0.839,0.944,0.79,0.547,0.849,0.853,0.507,0.877,0.882,,,,0.6153846153846154,0.7333333333333333,0.5333333333333333,0.8666666666666667,0.812,0.5,,0.547,0.6262626262626263,0.986,0.9521276595744681,0.8526970954356846,0.4791666666666667,0.9855371900826446,0.47619047619047616
autodp_combo_04_em_frequency,0.729,0.609,0.69,0.963,0.767,0.418,0.842,0.845,0.504,0.848,0.878,,,,0.7692307692307693,0.6666666666666666,0.3333333333333333,0.7333333333333333,0.486,0.5,,0.609,0.4444444444444444,0.978,0.9468085106382979,0.9875518672199171,0.22916666666666666,0.9855371900826446,0.6190476190476191
autodp_combo_05_random_ordinal,0.741,0.772,0.684,0.911,0.809,0.581,0.85,0.874,0.567,0.895,0.886,,,,0.6153846153846154,0.6,0.6666666666666666,0.6,0.911,0.6578947368421053,,0.937,0.6666666666666666,0.988,0.9574468085106383,0.966804979253112,0.3854166666666667,0.9793388429752066,0.6190476190476191
autodp_combo_06_drop_binary,0.769,0.712,0.682,0.951,0.786,0.548,0.867,0.854,0.506,0.886,0.881,,,,0.7692307692307693,0.6666666666666666,0.6,0.8666666666666667,0.666,0.6578947368421053,,0.496,0.5,0.983,0.9414893617021277,0.8983402489626556,0.34375,0.9855371900826446,0.6666666666666666
autodp_combo_07_mf_frequency,0.739,0.687,0.695,0.97,0.788,0.412,0.842,0.856,0.505,0.871,0.879,,,,0.7692307692307693,0.6,0.3333333333333333,,0.545,0.5,,0.912,0.4898989898989899,0.978,0.9414893617021277,0.9875518672199171,0.22916666666666666,0.9855371900826446,0.6190476190476191
autodp_combo_08_knn_catboost,0.778,0.72,0.834,0.949,0.802,0.554,0.868,0.864,0.523,0.883,0.88,,,,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.7333333333333333,0.89,0.5,,0.755,0.6060606060606061,0.977,0.9627659574468085,0.8526970954356846,0.4270833333333333,0.981404958677686,0.5238095238095238
autodp_combo_09_mice_ordinal,0.743,0.763,0.685,0.918,0.811,0.572,0.851,0.873,0.561,0.894,0.879,,,,0.6153846153846154,0.6666666666666666,0.5333333333333333,0.9333333333333333,0.873,0.6052631578947368,,0.944,0.5505050505050505,0.98,0.9627659574468085,0.9771784232365145,0.4166666666666667,0.9855371900826446,0.6190476190476191
autodp_combo_10_em_binary,0.771,0.702,0.736,0.971,0.778,0.546,0.876,0.857,0.513,0.878,0.881,,,,0.6923076923076923,0.6666666666666666,0.6,0.8,0.701,0.5526315789473685,,0.625,0.4696969696969697,0.98,0.9468085106382979,0.8609958506224067,0.28125,0.9855371900826446,0.42857142857142855
autodp_combo_11_random_frequency,0.717,0.722,0.708,0.958,0.779,0.452,0.829,0.855,0.501,0.873,0.876,,,,0.5384615384615384,0.7333333333333333,0.3333333333333333,0.8666666666666667,0.5,0.5263157894736842,,0.658,0.6212121212121212,0.986,0.8723404255319149,0.9875518672199171,0.4791666666666667,0.9855371900826446,0.5714285714285714
autodp_combo_12_drop_catboost,0.784,0.671,0.832,0.954,0.805,0.564,0.853,0.852,0.533,0.872,0.88,,,,0.6153846153846154,0.6,0.3333333333333333,0.5333333333333333,0.79,0.5789473684210527,,0.75,0.4696969696969697,0.984,0.9414893617021277,0.970954356846473,0.3854166666666667,0.9855371900826446,0.5238095238095238
autodp_combo_13_mf_binary,0.773,0.702,0.735,0.972,0.778,0.546,0.873,0.857,0.513,0.866,0.881,,,,0.6923076923076923,0.6666666666666666,0.6,0.7333333333333333,0.717,0.5263157894736842,,0.617,0.46464646464646464,0.98,0.9468085106382979,0.8589211618257261,0.2708333333333333,0.9855371900826446,0.42857142857142855
